time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw
6.4,0.4082047641277313,0.5399299263954163,0.5422798991203308,0.4135207533836365,0.5443906784057617,0.5172343850135803,2.2088351249694824,13.807947158813477,0.004734989255666733
6.42,0.3936816155910492,0.5389738082885742,0.5397743582725525,0.4135207533836365,0.5443906784057617,0.5172343850135803,1.9829397201538086,12.703218460083008,0.06583390384912491
6.44,0.37857586145401,0.5389882922172546,0.5364260673522949,0.38577035069465637,0.5434162020683289,0.5104684829711914,1.7652344703674316,11.453133583068848,0.15080523490905762
6.46,0.36264291405677795,0.5384953022003174,0.5310888290405273,0.3707714080810547,0.5427824854850769,0.507209300994873,1.56118905544281,10.125116348266602,0.21911472082138062
6.48,0.34680962562561035,0.5380369424819946,0.5281184315681458,0.35054880380630493,0.5412427186965942,0.5103623270988464,1.3531835079193115,8.649548530578613,0.0914221778512001
6.5,0.3306862711906433,0.5374751687049866,0.5210388898849487,0.3341478407382965,0.540434718132019,0.5082089900970459,1.198695421218872,7.154272556304932,-0.006933190394192934
6.52,0.3131371736526489,0.5362732410430908,0.5189666152000427,0.3341478407382965,0.540434718132019,0.5082089900970459,1.0100290775299072,5.571821212768555,0.09435806423425674
6.54,0.29552775621414185,0.5350502729415894,0.5138063430786133,0.3341478407382965,0.540434718132019,0.5082089900970459,0.8407257795333862,4.028018951416016,0.14131565392017365
6.56,0.2765515148639679,0.5337972640991211,0.512332022190094,0.3341478407382965,0.540434718132019,0.5082089900970459,0.7135190367698669,2.3516504764556885,0.17768287658691406
6.58,0.25943467020988464,0.5331015586853027,0.5057154893875122,0.27065300941467285,0.5371099710464478,0.49613603949546814,0.5516595840454102,0.839292585849762,0.23225632309913635
6.6,0.2408931404352188,0.53163743019104,0.504671037197113,0.27065300941467285,0.5371099710464478,0.49613603949546814,0.41615524888038635,-0.6181724071502686,0.24497447907924652
6.62,0.22420823574066162,0.5308610796928406,0.5031484365463257,0.23607689142227173,0.5349273681640625,0.4965475797653198,0.2778233289718628,-2.108645439147949,0.2968509793281555
6.64,0.2071608453989029,0.5300774574279785,0.5027778744697571,0.2191314846277237,0.5337448120117188,0.4974610209465027,0.14516013860702515,-3.456796646118164,0.35402336716651917
6.66,0.19084390997886658,0.5297678112983704,0.5030868053436279,0.1977187693119049,0.5325567722320557,0.5072275400161743,0.013280061073601246,-4.754146575927734,0.2114945948123932
6.68,0.173874169588089,0.5283915996551514,0.5031800270080566,0.1977187693119049,0.5325567722320557,0.5072275400161743,-0.06977684795856476,-5.940407752990723,0.21902313828468323
6.7,0.15705932676792145,0.5271825194358826,0.5039494633674622,0.1977187693119049,0.5325567722320557,0.5072275400161743,-0.10773618519306183,-7.014255046844482,0.23104330897331238
