time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
10.74,0.510179877281189,0.5042031407356262,0.5196433663368225,0.0,0.0,0.0,0.11890517920255661,0.8709574937820435,0.0037232411559671164,38634.0,44458.0,37028.0,42832.0,0,0,0,0,40738.67578125,-1653.0,-3151.0,-2668.0
10.76,0.5083754062652588,0.503485918045044,0.5177005529403687,0.0,0.0,0.0,0.13845539093017578,0.9224855899810791,0.009034497663378716,37565.0,43859.0,38363.0,43169.0,0,0,0,0,40739.50390625,-1996.0,-2590.0,-2842.0
10.78,0.5082217454910278,0.5034077763557434,0.5174446702003479,0.0,0.0,0.0,0.1565437763929367,0.8828751444816589,0.0030617485754191875,37108.0,44682.0,38538.0,41916.0,0,0,0,0,40561.54296875,-1162.0,-2348.0,-2709.0
10.8,0.5089811682701111,0.5036323666572571,0.5180956125259399,0.0,0.0,0.0,0.16784271597862244,0.7883893251419067,0.00327454786747694,38146.0,44962.0,37468.0,41472.0,0,0,0,0,40512.65625,-1228.0,-1412.0,-2715.0
10.82,0.5087965726852417,0.5035913586616516,0.5179333090782166,0.0,0.0,0.0,0.15130615234375,0.7138711810112,0.01643778569996357,37769.0,43371.0,37687.0,42997.0,0,0,0,0,40456.12890625,-1194.0,-941.0,-2710.0
10.84,0.5081920623779297,0.5034058690071106,0.5174559354782104,0.0,0.0,0.0,0.13754141330718994,0.6556192636489868,0.033043764531612396,37417.0,45817.0,38087.0,40543.0,0,0,0,0,40466.03125,-1653.0,-3153.0,-2693.0
10.86,0.507919192314148,0.5033618211746216,0.517352819442749,0.0,0.0,0.0,0.13867627084255219,0.5882751941680908,0.04529668390750885,36700.0,44154.0,38720.0,42238.0,0,0,0,0,40453.7265625,-1934.0,-2184.0,-2724.0
10.88,0.5066890120506287,0.5030069947242737,0.516358494758606,0.0,0.0,0.0,0.1447581797838211,0.5976381301879883,0.06670460850000381,37614.0,46206.0,38218.0,40402.0,0,0,0,0,40610.88671875,-1261.0,-481.0,-2698.0
10.9,0.506200909614563,0.5029290318489075,0.5161827802658081,0.0,0.0,0.0,0.1253667026758194,0.5293810367584229,0.07408987730741501,37574.0,45210.0,38116.0,41440.0,0,0,0,0,40585.23828125,-273.0,-2164.0,-2722.0
10.92,0.5057192444801331,0.5028532147407532,0.516021192073822,0.0,0.0,0.0,0.10606368631124496,0.41725584864616394,0.08550246059894562,37193.0,44173.0,38603.0,42383.0,0,0,0,0,40588.35546875,-515.0,-586.0,-2666.0
10.94,0.5050886869430542,0.5027071237564087,0.5157808661460876,0.0,0.0,0.0,0.0692967027425766,0.296642005443573,0.09026885777711868,38893.0,44041.0,36857.0,42489.0,0,0,0,0,40570.48046875,-2109.0,-2691.0,-2715.0
10.96,0.5045433640480042,0.5025659203529358,0.5156448483467102,0.0,0.0,0.0,0.0548294261097908,0.19261261820793152,0.10130279511213303,37270.0,44600.0,38110.0,41532.0,0,0,0,0,40378.00390625,-654.0,608.0,-2720.0
10.98,0.5048125982284546,0.502723217010498,0.516315758228302,0.0,0.0,0.0,0.03420539200305939,0.06452018767595291,0.11156944185495377,37983.0,45253.0,37223.0,40953.0,0,0,0,0,40353.09765625,-2049.0,-1688.0,-2704.0
11.0,0.5043766498565674,0.502605676651001,0.5162808895111084,0.0,0.0,0.0,0.009193222969770432,-0.029214385896921158,0.12115900963544846,37189.0,44051.0,37801.0,41599.0,0,0,0,0,40160.01171875,-886.0,-968.0,-2658.0
11.02,0.5048683881759644,0.502841591835022,0.51716548204422,0.0,0.0,0.0,0.019967757165431976,-0.151341512799263,0.131943017244339,37086.0,44526.0,37690.0,41242.0,0,0,0,0,40136.2734375,-864.0,-2426.0,-2600.0
11.04,0.5045346617698669,0.5027696490287781,0.5172216892242432,0.0,0.0,0.0,0.013908494263887405,-0.2259342074394226,0.14893172681331635,38618.0,41236.0,36382.0,44376.0,0,0,0,0,40153.76171875,-2103.0,-748.0,-2756.0
11.06,0.5040256977081299,0.5026587843894958,0.5170823335647583,0.0,0.0,0.0,-0.0029309510719031096,-0.2467040717601776,0.15145395696163177,47028.0,35324.0,28128.0,50448.0,0,0,0,0,40232.44140625,-2990.0,11823.0,-2636.0
11.08,0.5036910772323608,0.502613365650177,0.5171071290969849,0.0,0.0,0.0,-0.04822763055562973,-0.28408053517341614,0.15783649682998657,36240.0,49232.0,38450.0,36970.0,0,0,0,0,40223.58984375,-4072.0,-9009.0,-2833.0
11.1,0.5040791034698486,0.5028330683708191,0.5177266001701355,0.0,0.0,0.0,0.02091997303068638,0.24774625897407532,0.1691882461309433,31520.0,50038.0,42550.0,35956.0,0,0,0,0,40016.6484375,1092.0,-10712.0,-3019.0
11.12,0.503848671913147,0.5028834342956543,0.5179054737091064,0.0,0.0,0.0,0.22027307748794556,2.408141613006592,0.14298072457313538,32198.0,46146.0,41138.0,40346.0,0,0,0,0,39957.5546875,2201.0,-7043.0,-3291.0
11.14,0.5035304427146912,0.5029784440994263,0.5182485580444336,0.0,0.0,0.0,0.18222768604755402,5.425127029418945,0.0762367770075798,35140.0,42758.0,36164.0,42762.0,0,0,0,0,39206.34765625,323.0,-1685.0,-3794.0
11.16,0.5068686604499817,0.504823625087738,0.5226638913154602,0.0,0.0,0.0,-0.19566360116004944,8.68030834197998,0.07734464108943939,35875.0,42751.0,36469.0,41497.0,0,0,0,0,39148.453125,-2980.0,-305.0,-3241.0
11.18,0.5054039359092712,0.5049107074737549,0.5231989622116089,0.0,0.0,0.0,-0.3224634528160095,10.486915588378906,0.08654195070266724,36989.0,43529.0,34761.0,39673.0,0,0,0,0,38738.20703125,-2140.0,-1076.0,-2994.0
11.2,0.503760039806366,0.5048913359642029,0.5249056220054626,0.0,0.0,0.0,-0.2230381816625595,11.86236572265625,0.08533608168363571,36672.0,43148.0,35668.0,40676.0,0,0,0,0,39041.9375,-1893.0,-647.0,-3013.0
11.22,0.5005108118057251,0.5048986673355103,0.5248722434043884,0.0,0.0,0.0,-0.027179135009646416,13.060391426086426,0.0800756886601448,35443.0,43815.0,36495.0,39295.0,0,0,0,0,38762.91796875,-797.0,-1558.0,-3123.0
11.24,0.4971733093261719,0.5048375725746155,0.5263910889625549,0.0,0.0,0.0,0.07786397635936737,14.03804874420166,0.125105082988739,36617.0,44135.0,36399.0,40537.0,0,0,0,0,39422.859375,-737.0,-967.0,-3197.0
11.26,0.492039293050766,0.5048150420188904,0.525399386882782,0.0,0.0,0.0,0.14889629185199738,14.986357688903809,0.10349881649017334,35833.0,44575.0,38909.0,41343.0,0,0,0,0,40165.64453125,-2074.0,-3925.0,-2819.0
11.28,0.48688045144081116,0.5036759972572327,0.5274154543876648,0.0,0.0,0.0,0.1612233817577362,15.7388334274292,0.11351559311151505,35968.0,44434.0,37868.0,40506.0,0,0,0,0,39694.48046875,-228.0,-2931.0,-2682.0
11.3,0.48078352212905884,0.5050508975982666,0.5256508588790894,0.0,0.0,0.0,0.09170468896627426,16.343889236450195,0.11699362099170685,37199.0,44073.0,38595.0,42437.0,0,0,0,0,40576.6328125,-1284.0,-1856.0,-2451.0
11.32,0.4743404686450958,0.5061312913894653,0.5252079367637634,0.0,0.0,0.0,0.03998783230781555,16.623374938964844,0.13102582097053528,36904.0,46460.0,40324.0,41260.0,0,0,0,0,41237.72265625,-601.0,-893.0,-2309.0
11.34,0.4630984961986542,0.5047872066497803,0.5212290287017822,0.0,0.0,0.0,0.1377565860748291,16.815414428710938,0.11718758940696716,37769.0,47197.0,41081.0,42469.0,0,0,0,0,42129.27734375,-1495.0,-1018.0,-2439.0
11.36,0.4519997835159302,0.503289520740509,0.5188160538673401,0.0,0.0,0.0,0.2156740427017212,16.589614868164062,0.11805914342403412,38337.0,46429.0,39963.0,42275.0,0,0,0,0,41751.02734375,244.0,123.0,-2430.0
11.38,0.4419045150279999,0.5045461654663086,0.5175561308860779,0.0,0.0,0.0,0.1437879055738449,15.939831733703613,0.11905424296855927,38896.0,44858.0,40806.0,45064.0,0,0,0,0,42406.4765625,-569.0,265.0,-2218.0
11.4,0.42995360493659973,0.5046812295913696,0.5157291293144226,0.0,0.0,0.0,0.07760608941316605,15.114748001098633,0.1463475525379181,38836.0,45790.0,40454.0,43644.0,0,0,0,0,42181.11328125,-1086.0,-1098.0,-1940.0
11.42,0.4153989851474762,0.5025882720947266,0.5148332715034485,0.0,0.0,0.0,0.1764453947544098,14.135008811950684,0.102127306163311,40265.0,46287.0,39445.0,43279.0,0,0,0,0,42319.2265625,-500.0,-655.0,-1822.0
11.44,0.40015915036201477,0.5031939148902893,0.5099132061004639,0.0,0.0,0.0,0.14834828674793243,13.051024436950684,0.16295655071735382,40593.0,45335.0,40173.0,44975.0,0,0,0,0,42769.375,-403.0,432.0,-1715.0
11.46,0.3854796886444092,0.5038321614265442,0.5070528984069824,0.0,0.0,0.0,0.030443869531154633,11.68232250213623,0.2524246573448181,40358.0,47308.0,41068.0,43470.0,0,0,0,0,43051.3203125,-1267.0,707.0,-1580.0
11.48,0.3685853183269501,0.5034888982772827,0.5037322044372559,0.0,0.0,0.0,-0.03978100046515465,10.261442184448242,0.2421366423368454,41753.0,45545.0,40053.0,45261.0,0,0,0,0,43153.6015625,-751.0,317.0,-1404.0
11.5,0.3518955707550049,0.5036315321922302,0.5006069540977478,0.0,0.0,0.0,-0.08244296163320541,8.741698265075684,0.3161032795906067,39851.0,46177.0,42049.0,44279.0,0,0,0,0,43089.58984375,-1277.0,692.0,-1141.0
11.52,0.33384960889816284,0.5032124519348145,0.4994620978832245,0.0,0.0,0.0,-0.09396714717149734,7.185035705566406,0.3485245704650879,41678.0,45708.0,39662.0,43644.0,0,0,0,0,42673.65234375,-1890.0,18.0,-1016.0
11.54,0.3157586455345154,0.5031921863555908,0.49628281593322754,0.0,0.0,0.0,-0.09731251746416092,5.586482048034668,0.4394230842590332,42707.0,44319.0,39051.0,45291.0,0,0,0,0,42842.98828125,-1330.0,902.0,-908.0
11.56,0.29734447598457336,0.503140389919281,0.4952338933944702,0.0,0.0,0.0,-0.09300263971090317,3.8919291496276855,0.5325426459312439,41956.0,43144.0,39232.0,45084.0,0,0,0,0,42354.69921875,-1360.0,778.0,-491.0
11.58,0.27870243787765503,0.5031400322914124,0.49465590715408325,0.0,0.0,0.0,-0.08463552594184875,2.181368350982666,0.6400039792060852,40626.0,44698.0,40962.0,43170.0,0,0,0,0,42364.94921875,-978.0,1749.0,-263.0
11.6,0.25945091247558594,0.5025665163993835,0.4922184348106384,0.0,0.0,0.0,-0.013987547717988491,0.5694980621337891,0.748152494430542,41725.0,43713.0,38943.0,43215.0,0,0,0,0,41899.75,-1119.0,149.0,-222.0
11.62,0.24067948758602142,0.5021213889122009,0.49230310320854187,0.0,0.0,0.0,0.03793393820524216,-1.0217347145080566,0.880124568939209,40887.0,43325.0,39291.0,42565.0,0,0,0,0,41517.1875,-1008.0,-181.0,-1433.0
11.64,0.22151687741279602,0.501590371131897,0.4921626150608063,0.0,0.0,0.0,0.08650419116020203,-2.5331013202667236,1.009050965309143,40406.0,40642.0,37522.0,42666.0,0,0,0,0,40309.328125,-808.0,2163.0,-1071.0
11.66,0.20833304524421692,0.5032453536987305,0.49715113639831543,0.0,0.0,0.0,0.02294907718896866,-4.214148998260498,1.1382999420166016,41886.0,38832.0,38966.0,40580.0,0,0,0,0,39715.4453125,-1082.0,1890.0,-1284.0
11.68,0.19954560697078705,0.5047586560249329,0.49887290596961975,0.0,0.0,0.0,-0.013638857752084732,-5.0286946296691895,1.2164368629455566,40707.0,39993.0,37411.0,40125.0,0,0,0,0,39120.17578125,-213.0,227.0,-1297.0
11.7,0.17415142059326172,0.5061239004135132,0.5024915337562561,0.0,0.0,0.0,0.04216073453426361,-6.864344596862793,1.361879825592041,40986.0,39264.0,36826.0,39008.0,0,0,0,0,38977.55078125,-1689.0,557.0,-1212.0
11.72,0.16541752219200134,0.5063470602035522,0.5027273893356323,0.0,0.0,0.0,0.1060710996389389,-7.3491926193237305,1.4152655601501465,40188.0,40272.0,36498.0,39534.0,0,0,0,0,38890.55859375,-2489.0,-404.0,-1085.0
11.74,0.14974495768547058,0.5081459879875183,0.5054172873497009,0.0,0.0,0.0,0.17973123490810394,-8.323780059814453,1.4792263507843018,40666.0,38866.0,37752.0,38304.0,0,0,0,0,38932.54296875,-1256.0,1097.0,-1019.0
11.76,0.13401488959789276,0.508475124835968,0.5072920322418213,0.0,0.0,0.0,0.3758828341960907,-9.150834083557129,1.5988929271697998,38865.0,39623.0,39199.0,37945.0,0,0,0,0,38971.49609375,-28.0,-72.0,-957.0
11.78,0.11882001906633377,0.5088698863983154,0.5088215470314026,0.0,0.0,0.0,0.5826221704483032,-9.868856430053711,1.710452675819397,39250.0,38886.0,38648.0,39428.0,0,0,0,0,39124.26171875,549.0,1698.0,-974.0
11.8,0.10598412156105042,0.5114830732345581,0.5104178190231323,0.0,0.0,0.0,0.585698664188385,-10.544307708740234,1.8063567876815796,41145.0,38291.0,37151.0,39469.0,0,0,0,0,39134.51953125,-793.0,-2231.0,-826.0
11.82,0.09279092401266098,0.511894166469574,0.5125567317008972,0.0,0.0,0.0,0.7168629765510559,-11.050032615661621,1.9083634614944458,39351.0,40307.0,37749.0,40069.0,0,0,0,0,39369.6015625,-2325.0,1610.0,484.0
11.84,0.08844330906867981,0.5044759511947632,0.514352023601532,0.0,0.0,0.0,1.291620135307312,-11.729209899902344,2.0665087699890137,42088.0,41508.0,35762.0,39722.0,0,0,0,0,39770.16015625,-3503.0,1376.0,-1300.0
11.86,0.07808975130319595,0.5032206773757935,0.5146592855453491,0.0,0.0,0.0,1.5706933736801147,-11.948749542236328,2.129007577896118,41175.0,40829.0,38521.0,39663.0,0,0,0,0,40195.2265625,-405.0,-943.0,-1683.0
11.88,0.06804075092077255,0.5025664567947388,0.5145878791809082,0.0,0.0,0.0,1.726882815361023,-12.059615135192871,2.160352945327759,39551.0,41803.0,39635.0,40719.0,0,0,0,0,40427.5,-216.0,-1859.0,-1937.0
11.9,0.05908377096056938,0.5020739436149597,0.5147972106933594,0.0,0.0,0.0,1.6539076566696167,-11.963347434997559,2.165158748626709,40418.0,41786.0,39702.0,40570.0,0,0,0,0,40727.765625,-1574.0,-2554.0,-1622.0
11.92,0.050412628799676895,0.5015224814414978,0.51432204246521,0.0,0.0,0.0,1.419668197631836,-11.59078598022461,2.1719448566436768,40313.0,42933.0,39553.0,41033.0,0,0,0,0,40958.69921875,-410.0,-322.0,-1509.0
11.94,0.043260738253593445,0.5010868906974792,0.5143842101097107,0.0,0.0,0.0,1.168005108833313,-11.1802396774292,2.177802324295044,41144.0,42986.0,38174.0,41604.0,0,0,0,0,40977.20703125,-1450.0,-512.0,-1127.0
11.96,0.03636975213885307,0.5006002187728882,0.5137884020805359,0.0,0.0,0.0,0.9660667181015015,-10.733695030212402,2.182504892349243,39743.0,43761.0,40219.0,40697.0,0,0,0,0,41105.0703125,-2559.0,-525.0,-1360.0
11.98,0.031164349988102913,0.5002720952033997,0.5140305757522583,0.0,0.0,0.0,0.7613735795021057,-10.282673835754395,2.1775033473968506,41446.0,39910.0,37078.0,43366.0,0,0,0,0,40450.0078125,-515.0,2169.0,-1235.0
12.0,0.034898534417152405,0.5032193660736084,0.5180703401565552,0.0,0.0,0.0,0.4584447145462036,-10.070993423461914,2.1745107173919678,39311.0,42837.0,38825.0,40739.0,0,0,0,0,40369.97265625,-864.0,-1846.0,-1924.0
12.02,0.03076126240193844,0.5032071471214294,0.5184893608093262,0.0,0.0,0.0,0.2544836103916168,-9.193854331970215,2.1814815998077393,39413.0,43439.0,38887.0,39605.0,0,0,0,0,40336.4140625,-1353.0,-1493.0,-1940.0
12.04,0.030012495815753937,0.5031288862228394,0.5189496874809265,0.0,0.0,0.0,0.23015713691711426,-8.82353401184082,2.1942250728607178,38742.0,43380.0,39344.0,39818.0,0,0,0,0,40321.03515625,-1602.0,-1531.0,-1980.0
12.06,0.02785653993487358,0.5028249621391296,0.5191437005996704,0.0,0.0,0.0,0.21011006832122803,-7.932375431060791,2.211674690246582,38448.0,43486.0,40366.0,40476.0,0,0,0,0,40694.94921875,-158.0,-1020.0,-2039.0
12.08,0.025308676064014435,0.5023790597915649,0.5180982947349548,0.0,0.0,0.0,0.2153555005788803,-6.9383039474487305,2.1481523513793945,38171.0,44407.0,39217.0,40545.0,0,0,0,0,40585.49609375,-658.0,-866.0,-1289.0
12.1,0.02407021075487137,0.5023047924041748,0.5183615684509277,0.0,0.0,0.0,0.15747199952602386,-6.031839370727539,2.1601064205169678,38417.0,44289.0,39537.0,39529.0,0,0,0,0,40785.41796875,-1515.0,-1433.0,-1243.0
12.12,0.022533567622303963,0.5020952224731445,0.5169767737388611,0.0,0.0,0.0,0.08879748731851578,-5.16913366317749,2.1359355449676514,38931.0,43045.0,40079.0,41141.0,0,0,0,0,40746.0,-2319.0,-4292.0,-1298.0
12.14,0.02177552506327629,0.5018825531005859,0.5167333483695984,0.0,0.0,0.0,0.0781736969947815,-4.357659816741943,2.1940460205078125,37901.0,43461.0,38993.0,42673.0,0,0,0,0,40757.9453125,453.0,-862.0,-1321.0
12.16,0.020319217815995216,0.5017825365066528,0.5158398747444153,0.0,0.0,0.0,0.06499344110488892,-3.5572569370269775,2.120176076889038,39029.0,44017.0,40043.0,40427.0,0,0,0,0,40804.3671875,-1196.0,-2319.0,-1242.0
12.18,0.019921498373150826,0.5016027688980103,0.5156189203262329,0.0,0.0,0.0,0.0007633471977896988,-2.846034049987793,2.198086977005005,38724.0,45064.0,39316.0,40060.0,0,0,0,0,40781.83984375,-1717.0,-2194.0,-1307.0
12.2,0.019404510036110878,0.5015050768852234,0.5142975449562073,0.0,0.0,0.0,-0.06411761045455933,-2.203707695007324,2.174221992492676,39533.0,42919.0,40143.0,41469.0,0,0,0,0,41016.48046875,-3160.0,-1164.0,-1285.0
12.22,0.018895506858825684,0.5010346174240112,0.5154208540916443,0.0,0.0,0.0,-0.06924910843372345,-1.3306965827941895,2.0912861824035645,39553.0,43507.0,38971.0,39925.0,0,0,0,0,40489.0390625,-2918.0,-3034.0,-1260.0
12.24,0.01860528253018856,0.500727653503418,0.5165283679962158,0.0,0.0,0.0,-0.05244747921824455,-1.0878831148147583,2.038860559463501,38959.0,43213.0,39079.0,39761.0,0,0,0,0,40253.359375,-2020.0,-2294.0,-1252.0
12.26,0.017960237339138985,0.500206470489502,0.516746461391449,0.0,0.0,0.0,-0.04404327645897865,-0.40628430247306824,1.9863382577896118,38058.0,44454.0,39358.0,38270.0,0,0,0,0,40007.64453125,-826.0,-3271.0,-1253.0
12.28,0.018057601526379585,0.49999475479125977,0.5168941617012024,0.0,0.0,0.0,-0.04921957850456238,-0.05533784255385399,1.9782918691635132,37430.0,42426.0,39964.0,40284.0,0,0,0,0,40026.98046875,-708.0,-2038.0,-1354.0
12.3,0.01744948700070381,0.499666690826416,0.5175933241844177,0.0,0.0,0.0,-0.07573430985212326,0.27795469760894775,1.9409669637680054,37935.0,41701.0,39087.0,40765.0,0,0,0,0,39872.47265625,-1358.0,-2805.0,-1404.0
12.32,0.01705285534262657,0.49941328167915344,0.518269419670105,0.0,0.0,0.0,-0.12293729931116104,0.5173003673553467,1.8973417282104492,37614.0,43090.0,39310.0,39486.0,0,0,0,0,39875.6796875,-629.0,-313.0,-1422.0
12.34,0.016299646347761154,0.49913981556892395,0.5183734893798828,0.0,0.0,0.0,-0.17596201598644257,0.7565751075744629,1.8678771257400513,37493.0,42527.0,39303.0,40133.0,0,0,0,0,39864.21484375,-1390.0,-1729.0,-1483.0
12.36,0.015764422714710236,0.4989163279533386,0.5187149047851562,0.0,0.0,0.0,-0.23587270081043243,0.9131086468696594,1.8306021690368652,38718.0,42986.0,37986.0,39818.0,0,0,0,0,39877.921875,60.0,-1745.0,-1521.0
12.38,0.014585479162633419,0.4986594617366791,0.5183793902397156,0.0,0.0,0.0,-0.24641218781471252,1.029293179512024,1.80266273021698,37942.0,43810.0,38542.0,39690.0,0,0,0,0,40050.21484375,-953.0,740.0,-1537.0
12.4,0.014272529631853104,0.4985511004924774,0.5183383226394653,0.0,0.0,0.0,-0.24781666696071625,1.0506675243377686,1.7880748510360718,37662.0,43982.0,39890.0,39094.0,0,0,0,0,40157.3828125,-1179.0,-2577.0,-1473.0
12.42,0.012196612544357777,0.4981873631477356,0.5173259973526001,0.0,0.0,0.0,-0.21989521384239197,1.1085447072982788,1.7626816034317017,38729.0,42549.0,39225.0,41149.0,0,0,0,0,40413.96484375,-2012.0,-2568.0,-1446.0
12.44,0.01117467600852251,0.4981209635734558,0.5172262787818909,0.0,0.0,0.0,-0.22631751000881195,1.085179090499878,1.7353371381759644,39342.0,43134.0,38598.0,40714.0,0,0,0,0,40447.97265625,-3182.0,-3169.0,-1513.0
12.46,0.010108206421136856,0.4980716407299042,0.5170396566390991,0.0,0.0,0.0,-0.21752752363681793,1.0239765644073486,1.6984835863113403,37970.0,43724.0,40292.0,40586.0,0,0,0,0,40643.1328125,-970.0,-1504.0,-1511.0
12.48,0.007739011198282242,0.4977087080478668,0.5157723426818848,0.0,0.0,0.0,-0.1983630508184433,0.9608757495880127,1.6663612127304077,37992.0,43960.0,40342.0,40334.0,0,0,0,0,40657.5234375,-1633.0,52.0,-1554.0
12.5,0.006274578161537647,0.4976135790348053,0.5153634548187256,0.0,0.0,0.0,-0.20797282457351685,0.8618060350418091,1.6182011365890503,39424.0,42942.0,39238.0,41612.0,0,0,0,0,40804.26953125,-1550.0,-2430.0,-1544.0
12.52,0.0038700937293469906,0.497300922870636,0.5142526030540466,0.0,0.0,0.0,-0.21255475282669067,0.7589952349662781,1.5644936561584473,39690.0,43060.0,38792.0,41566.0,0,0,0,0,40777.5078125,-252.0,-1415.0,-1553.0
12.54,0.0023988124448806047,0.49731940031051636,0.5139253735542297,0.0,0.0,0.0,-0.20285719633102417,0.5645506978034973,1.5199919939041138,39533.0,43471.0,39375.0,41433.0,0,0,0,0,40953.19921875,-83.0,-1062.0,-1632.0
12.56,-0.0006662207888439298,0.4969834089279175,0.512315034866333,0.0,0.0,0.0,-0.20752541720867157,0.3950476348400116,1.5449789762496948,38883.0,43877.0,40027.0,41065.0,0,0,0,0,40963.25390625,-379.0,-1333.0,-1548.0
12.58,-0.0027188174426555634,0.4969632923603058,0.5115378499031067,0.0,0.0,0.0,-0.21646258234977722,0.1847163736820221,1.5833046436309814,40045.0,44513.0,38791.0,40515.0,0,0,0,0,40966.1484375,-2188.0,-2512.0,-1600.0
12.6,-0.0049464404582977295,0.4969225823879242,0.5104644298553467,0.0,0.0,0.0,-0.2248547226190567,-0.04028945416212082,1.573142170906067,38797.0,44613.0,40107.0,40691.0,0,0,0,0,41052.25,253.0,-1167.0,-1549.0
12.62,-0.006999335251748562,0.4968372583389282,0.5099578499794006,0.0,0.0,0.0,-0.19418781995773315,-0.2723652124404907,1.556814193725586,38462.0,44614.0,40320.0,40276.0,0,0,0,0,40918.89453125,-2043.0,-2877.0,-1563.0
12.64,-0.009147061966359615,0.49689948558807373,0.5092470049858093,0.0,0.0,0.0,-0.1416860967874527,-0.49065887928009033,1.5241225957870483,39738.0,43456.0,39278.0,41248.0,0,0,0,0,40930.44140625,-416.0,1548.0,-1489.0
12.66,-0.011106977239251137,0.4969181418418884,0.509175717830658,0.0,0.0,0.0,-0.10306218266487122,-0.6958874464035034,1.463948130607605,38771.0,44987.0,40193.0,39173.0,0,0,0,0,40823.98046875,-1120.0,-1397.0,-1424.0
12.68,-0.01360740140080452,0.49660444259643555,0.5079979300498962,0.0,0.0,0.0,-0.0937902182340622,-0.8806683421134949,1.5190293788909912,39786.0,43632.0,39216.0,41234.0,0,0,0,0,40967.671875,-2210.0,-1740.0,-1455.0
12.7,-0.01587815210223198,0.4966141879558563,0.5079007744789124,0.0,0.0,0.0,-0.08315727114677429,-1.019435167312622,1.491419792175293,39234.0,42918.0,39676.0,41472.0,0,0,0,0,40825.703125,343.0,-583.0,-1429.0
12.72,-0.017943957820534706,0.496570885181427,0.5079002380371094,0.0,0.0,0.0,-0.05290612578392029,-1.2168545722961426,1.4943692684173584,38815.0,43165.0,39689.0,41055.0,0,0,0,0,40681.69140625,-852.0,-639.0,-1453.0
12.74,-0.01986784115433693,0.4966607987880707,0.5080549716949463,0.0,0.0,0.0,-0.07524896413087845,-1.4323208332061768,1.4730075597763062,38585.0,44169.0,39717.0,39873.0,0,0,0,0,40586.328125,-2189.0,-2197.0,-1484.0
12.76,-0.021851226687431335,0.4965857267379761,0.5080220103263855,0.0,0.0,0.0,-0.08430725336074829,-1.6402384042739868,1.4587019681930542,38972.0,43552.0,39524.0,40424.0,0,0,0,0,40618.90234375,-1640.0,-1847.0,-1410.0
12.78,-0.023905804380774498,0.49663999676704407,0.5077589750289917,0.0,0.0,0.0,-0.07438859343528748,-1.7931469678878784,1.4498757123947144,39603.0,42877.0,38695.0,40761.0,0,0,0,0,40484.359375,-2118.0,-2633.0,-1339.0
12.8,-0.0255778506398201,0.49666041135787964,0.5080680847167969,0.0,0.0,0.0,-0.061086468398571014,-1.9830433130264282,1.4455674886703491,39033.0,43363.0,39009.0,40071.0,0,0,0,0,40369.03125,-2602.0,-1507.0,-1359.0
12.82,-0.02782897837460041,0.4965551197528839,0.507329523563385,0.0,0.0,0.0,-0.029387297108769417,-2.105555534362793,1.433274269104004,38973.0,42875.0,40203.0,40329.0,0,0,0,0,40623.24609375,-2202.0,-1372.0,-1303.0
12.84,-0.02895122580230236,0.4968093931674957,0.5071977972984314,0.0,0.0,0.0,0.01395026221871376,-2.26267147064209,1.4618417024612427,39096.0,43448.0,40206.0,39730.0,0,0,0,0,40655.63671875,-2420.0,-1687.0,-1318.0
12.86,-0.030143214389681816,0.49693042039871216,0.5069372653961182,0.0,0.0,0.0,0.03428516164422035,-2.3817758560180664,1.5760465860366821,39479.0,43779.0,39347.0,40115.0,0,0,0,0,40686.76171875,-1670.0,-3601.0,-1271.0
12.88,-0.03130129352211952,0.49701401591300964,0.5068132877349854,0.0,0.0,0.0,0.05166586861014366,-2.4386250972747803,1.5890825986862183,39423.0,44245.0,39419.0,39681.0,0,0,0,0,40692.71875,-1558.0,-717.0,-1323.0
12.9,-0.032701361924409866,0.49702319502830505,0.5067726969718933,0.0,0.0,0.0,0.05542367324233055,-2.456955671310425,1.5832033157348633,38697.0,42501.0,40073.0,41461.0,0,0,0,0,40681.03125,-906.0,-336.0,-1301.0
12.92,-0.03357577696442604,0.49705493450164795,0.5066626071929932,0.0,0.0,0.0,0.06315281242132187,-2.462858200073242,1.5885488986968994,39408.0,44702.0,39422.0,39232.0,0,0,0,0,40696.42578125,-1407.0,-2776.0,-1233.0
12.94,-0.034546367824077606,0.49712860584259033,0.506502091884613,0.0,0.0,0.0,0.06022649630904198,-2.5063509941101074,1.5984891653060913,39116.0,43550.0,39724.0,40394.0,0,0,0,0,40261.2734375,-1826.0,-690.0,-1194.0
12.96,-0.0342288538813591,0.4971980154514313,0.5084709525108337,0.0,0.0,0.0,0.08170467615127563,-2.533827543258667,1.6039931774139404,39116.0,44150.0,38762.0,38944.0,0,0,0,0,40222.84765625,-725.0,-1592.0,-1287.0
12.98,-0.03447197377681732,0.49724727869033813,0.508646547794342,0.0,0.0,0.0,0.10977581888437271,-2.4790594577789307,1.6052991151809692,39463.0,43143.0,38591.0,39639.0,0,0,0,0,40493.1796875,-2014.0,-2818.0,-1296.0
