time,motor.m1,motor.m2,motor.m3,motor.m4,stabilizer.thrust,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
1.8908686637878418,40847.0,43271.0,41661.0,42221.0,42000.0,3.8203487396240234,-0.015921177342534065,-2.8734238147735596
1.9112298488616943,39653.0,44269.0,42349.0,41729.0,42000.0,3.8534350395202637,-0.13285616040229797,-2.814429998397827
1.9315786361694336,39255.0,43873.0,42581.0,42291.0,42000.0,3.795222043991089,-0.26114022731781006,-2.9043776988983154
1.9513158798217773,39815.0,42631.0,42177.0,43377.0,42000.0,3.828744649887085,-0.2974206209182739,-2.84097957611084
1.9712135791778564,40008.0,43232.0,42368.0,42392.0,42000.0,3.7110416889190674,-0.4332292079925537,-2.9085028171539307
1.991053819656372,39714.0,42466.0,42966.0,42854.0,42000.0,3.7072536945343018,-0.5278570055961609,-2.9695959091186523
2.01080322265625,39225.0,42445.0,42273.0,44057.0,42000.0,3.825528621673584,-0.3824578523635864,-2.984769105911255
2.030640125274658,39441.0,44961.0,42143.0,41455.0,42000.0,3.8738837242126465,-0.3030506372451782,-2.9812207221984863
2.0506460666656494,40122.0,42654.0,41708.0,43516.0,42000.0,3.940359354019165,-0.25045526027679443,-2.8395392894744873
2.0707151889801025,39682.0,43830.0,42046.0,42442.0,42000.0,4.049371719360352,-0.34959885478019714,-2.703181028366089
2.091292142868042,43382.0,41100.0,44130.0,39388.0,42000.0,4.349294185638428,-0.6103342771530151,-2.4510843753814697
2.1111361980438232,40430.0,42924.0,41304.0,43342.0,42000.0,4.504079341888428,-0.5564688444137573,-2.3013648986816406
2.130455732345581,40591.0,42505.0,43829.0,41075.0,42000.0,4.599371910095215,-0.5895456671714783,-2.1708781719207764
2.151319742202759,38910.0,44230.0,43252.0,41608.0,42000.0,4.592832565307617,-0.5600438117980957,-2.047346591949463
2.171168565750122,39742.0,42800.0,42588.0,42870.0,42000.0,4.690209865570068,-0.4663902521133423,-1.9218518733978271
