time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,target.x,target.y,target.z,target.vx,target.vy,target.vz,target.ax,target.ay,target.az,target.roll,target.pitch,target.yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
2.82,0.5353714823722839,-0.006307280622422695,0.5237872004508972,0.0,0.0,0.0,0.0008000272791832685,-1.0419931411743164,-1.541147232055664,0.8500000238418579,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33012.0,44970.0,39124.0,35114.0,0,0,0,0,38055.70703125,-1082.0,-6716.0,-2035.0
2.84,0.5470536351203918,-0.006924114655703306,0.5244653224945068,0.0,0.0,0.0,0.03643502667546272,-1.0639355182647705,-1.5300776958465576,0.8500000238418579,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35371.0,43241.0,36547.0,37181.0,0,0,0,0,38085.671875,-1869.0,-3441.0,-2119.0
2.86,0.5565934181213379,-0.007029993459582329,0.5251206755638123,0.0,0.0,0.0,0.04314509406685829,-0.9272041320800781,-1.5061427354812622,0.8500000238418579,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35874.0,41734.0,36102.0,38582.0,0,0,0,0,38073.34765625,-151.0,-1607.0,-2010.0
2.88,0.5663949251174927,-0.00678225327283144,0.5257075428962708,0.0,0.0,0.0,-0.008121110498905182,-0.8771282434463501,-1.4959745407104492,0.8500000238418579,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36225.0,42965.0,36017.0,37077.0,0,0,0,0,38071.08984375,-2218.0,-4810.0,-2032.0
2.9,0.5764710903167725,-0.00658907275646925,0.5263342261314392,0.0,0.0,0.0,-0.04590199142694473,-1.0023400783538818,-1.4886767864227295,0.8500000238418579,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35205.0,44113.0,36927.0,36291.0,0,0,0,0,38134.5078125,-2088.0,-6355.0,-2103.0
2.92,0.5833930969238281,-0.006659898441284895,0.5266912579536438,0.0,0.0,0.0,-0.07668325304985046,-1.0990701913833618,-1.4561307430267334,0.8999999761581421,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33524.0,44176.0,38678.0,36246.0,0,0,0,0,38156.7109375,-631.0,-7542.0,-2027.0
2.94,0.5935479402542114,-0.00746252341195941,0.5272459983825684,0.0,0.0,0.0,-0.0306190624833107,-1.0556126832962036,-1.441795825958252,0.8999999761581421,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34026.0,43278.0,38004.0,36976.0,0,0,0,0,38071.22265625,-1639.0,-4439.0,-2103.0
2.96,0.603134274482727,-0.007639176677912474,0.528368353843689,0.0,0.0,0.0,-0.017975475639104843,-0.9260748028755188,-1.4295293092727661,0.8999999761581421,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34858.0,43158.0,36972.0,37292.0,0,0,0,0,38070.26171875,-1761.0,-2984.0,-2098.0
2.98,0.613232433795929,-0.007515766657888889,0.5289372801780701,0.0,0.0,0.0,-0.06145428493618965,-0.8090066313743591,-1.4156705141067505,0.8999999761581421,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36404.0,42766.0,35898.0,37968.0,0,0,0,0,38259.22265625,-1320.0,-2967.0,-1999.0
3.0,0.6211977601051331,-0.006381556857377291,0.5285135507583618,0.0,0.0,0.0,-0.10047528892755508,-0.8348795175552368,-1.4190102815628052,0.8999999761581421,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34448.0,43954.0,38050.0,36568.0,0,0,0,0,38255.0546875,-3122.0,-6724.0,-2091.0
3.02,0.6317977905273438,-0.005469711031764746,0.5289507508277893,0.0,0.0,0.0,-0.11396291106939316,-0.9300848245620728,-1.4124386310577393,0.949999988079071,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32758.0,45234.0,39704.0,35744.0,0,0,0,0,38360.61328125,-2208.0,-6553.0,-2068.0
3.04,0.6388029456138611,-0.007907033897936344,0.5288704037666321,0.0,0.0,0.0,-0.10257086902856827,-0.912882387638092,-1.3911404609680176,0.949999988079071,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34998.0,43174.0,37638.0,37594.0,0,0,0,0,38351.46484375,-1823.0,-3819.0,-2034.0
3.06,0.6497302055358887,-0.008366684429347515,0.5292393565177917,0.0,0.0,0.0,-0.09305732697248459,-0.8167276978492737,-1.3898000717163086,0.949999988079071,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35814.0,43252.0,36986.0,37688.0,0,0,0,0,38435.55078125,-1808.0,-2727.0,-2019.0
3.08,0.6602656841278076,-0.008342576213181019,0.5290207266807556,0.0,0.0,0.0,-0.11086102575063705,-0.75218665599823,-1.378969430923462,0.949999988079071,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35007.0,43797.0,37723.0,37129.0,0,0,0,0,38414.21875,-797.0,-3692.0,-1984.0
3.1,0.6689280867576599,-0.008149093016982079,0.5293627977371216,0.0,0.0,0.0,-0.15253953635692596,-0.8376646637916565,-1.3637031316757202,0.949999988079071,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34995.0,44023.0,37875.0,36763.0,0,0,0,0,38414.94140625,-1633.0,-8449.0,-1950.0
3.12,0.6799125671386719,-0.006888696923851967,0.5297009944915771,0.0,0.0,0.0,-0.19511857628822327,-0.9749046564102173,-1.3462318181991577,0.949999988079071,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34133.0,44771.0,38463.0,36129.0,0,0,0,0,38374.98046875,-1071.0,-5842.0,-2109.0
3.14,0.6890971064567566,-0.00713333347812295,0.5301107168197632,0.0,0.0,0.0,-0.20524920523166656,-0.9559601545333862,-1.3209277391433716,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34636.0,42802.0,37940.0,37974.0,0,0,0,0,38338.03125,-2100.0,-2940.0,-2046.0
3.16,0.6971271634101868,-0.0063186404295265675,0.5305055379867554,0.0,0.0,0.0,-0.19778278470039368,-0.773650586605072,-1.3067853450775146,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35190.0,41920.0,36722.0,38044.0,0,0,0,0,37969.27734375,-2883.0,-2856.0,-2012.0
3.18,0.7063707113265991,-0.004940099082887173,0.5326383113861084,0.0,0.0,0.0,-0.2401587963104248,-0.7444562315940857,-1.2948527336120605,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34765.0,42767.0,37035.0,37041.0,0,0,0,0,37902.62109375,-2000.0,-3647.0,-2048.0
3.2,0.7165895700454712,-0.006714335177093744,0.5332669019699097,0.0,0.0,0.0,-0.22187691926956177,-0.8807467818260193,-1.2814289331436157,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34080.0,43506.0,37780.0,36554.0,0,0,0,0,37980.89453125,-2969.0,-5238.0,-2062.0
3.22,0.7267375588417053,-0.0074432892724871635,0.5333254337310791,0.0,0.0,0.0,-0.16948378086090088,-0.9960304498672485,-1.2655147314071655,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34177.0,43453.0,37927.0,36539.0,0,0,0,0,38024.21484375,-1516.0,-4998.0,-2074.0
3.24,0.736595869064331,-0.007984244264662266,0.5338885188102722,0.0,0.0,0.0,-0.14552679657936096,-1.0171246528625488,-1.2592016458511353,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35211.0,43313.0,37019.0,37069.0,0,0,0,0,38153.921875,-2556.0,-4910.0,-2065.0
3.26,0.7458681464195251,-0.006938318256288767,0.5338510870933533,0.0,0.0,0.0,-0.1487985998392105,-0.8663787841796875,-1.2433964014053345,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34595.0,43627.0,37581.0,37005.0,0,0,0,0,38202.796875,-2531.0,-4539.0,-2071.0
3.28,0.7558233141899109,-0.007140264380723238,0.534271776676178,0.0,0.0,0.0,-0.15976177155971527,-0.6393606066703796,-1.2321345806121826,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35098.0,43430.0,36446.0,36294.0,0,0,0,0,37817.86328125,-1043.0,-3491.0,-2030.0
3.3,0.7673696875572205,-0.007127788849174976,0.5367178320884705,0.0,0.0,0.0,-0.18552523851394653,-0.4185905456542969,-1.2309175729751587,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34287.0,43261.0,37289.0,36459.0,0,0,0,0,37824.66796875,-5530.0,-3830.0,-2131.0
3.32,0.7816659808158875,-0.007877168245613575,0.5372955203056335,0.0,0.0,0.0,-0.14561088383197784,-0.17183120548725128,-1.2209447622299194,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35967.0,44221.0,35413.0,35795.0,0,0,0,0,37849.5546875,-3754.0,-5824.0,-2115.0
3.34,0.7907545566558838,-0.0068497247993946075,0.5378666520118713,0.0,0.0,0.0,-0.1456681489944458,0.15435993671417236,-1.2113137245178223,1.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34118.0,42916.0,37194.0,36372.0,0,0,0,0,37650.5546875,312.0,-4189.0,-1997.0
3.36,0.8006851077079773,-0.006562559399753809,0.5396299362182617,0.0,0.0,0.0,-0.17537769675254822,0.5095800757408142,-1.2148523330688477,1.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33030.0,43374.0,38244.0,36092.0,0,0,0,0,37685.79296875,-348.0,-4885.0,-2097.0
3.38,0.8106251955032349,-0.004548341501504183,0.5402409434318542,0.0,0.0,0.0,-0.35302597284317017,0.8899998068809509,-1.1973059177398682,1.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34021.0,42599.0,36989.0,37239.0,0,0,0,0,37712.8359375,-1032.0,-4663.0,-2164.0
3.4,0.8203907608985901,-0.0032945824787020683,0.5409830808639526,0.0,0.0,0.0,-0.7172309160232544,1.2719082832336426,-1.1823533773422241,1.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33942.0,43726.0,37382.0,35986.0,0,0,0,0,37759.953125,-3792.0,-4768.0,-2090.0
3.42,0.8301564455032349,-0.0025760645512491465,0.5414845943450928,0.0,0.0,0.0,-1.0703284740447998,1.6723650693893433,-1.1842950582504272,1.0,0.05000000074505806,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36284.0,43788.0,34734.0,35674.0,0,0,0,0,37620.70703125,-3954.0,-3852.0,-2060.0
3.441,0.8395909667015076,-0.004427717067301273,0.5428630113601685,0.0,0.0,0.0,-1.2758017778396606,2.0932998657226562,-1.1771117448806763,1.0,0.10000000149011612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34081.0,43549.0,37229.0,35913.0,0,0,0,0,37693.125,-1969.0,-3903.0,-2060.0
3.46,0.8493567109107971,-0.00401925528421998,0.5433559417724609,0.0,0.0,0.0,-1.451719880104065,2.501511812210083,-1.1584956645965576,1.0,0.10000000149011612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33021.0,41821.0,38579.0,37811.0,0,0,0,0,37808.2421875,-367.0,-5607.0,-2004.0
3.481,0.8569240570068359,-0.002254203660413623,0.5434694886207581,0.0,0.0,0.0,-1.7300028800964355,2.8818891048431396,-1.1348947286605835,1.0,0.10000000149011612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33423.0,42039.0,38133.0,37925.0,0,0,0,0,37880.91015625,-761.0,-5541.0,-2114.0
3.5,0.8664324879646301,-0.0003723781555891037,0.5437909364700317,0.0,0.0,0.0,-2.1649158000946045,3.1813242435455322,-1.1115634441375732,1.0,0.10000000149011612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33940.0,43486.0,37794.0,36856.0,0,0,0,0,38019.57421875,-2306.0,-4126.0,-2142.0
3.52,0.874460756778717,0.000962526653893292,0.5436461567878723,0.0,0.0,0.0,-2.58477520942688,3.507159471511841,-1.0960978269577026,1.0,0.10000000149011612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35658.0,45224.0,36372.0,35070.0,0,0,0,0,38081.265625,-3794.0,-5397.0,-2020.0
3.54,0.8847748637199402,0.0006895617116242647,0.5438022613525391,0.0,0.0,0.0,-2.856567621231079,3.846768617630005,-1.088595986366272,1.0,0.15000000596046448,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34706.0,42888.0,37668.0,37318.0,0,0,0,0,38145.08203125,-775.0,-5048.0,-1940.0
3.56,0.8905252814292908,0.002057577483355999,0.543912947177887,0.0,0.0,0.0,-3.0229318141937256,4.17645788192749,-1.0731924772262573,1.0,0.15000000596046448,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34170.0,40808.0,37810.0,39140.0,0,0,0,0,37982.234375,377.0,-3642.0,-1966.0
3.58,0.8985023498535156,0.002431175671517849,0.5452545285224915,0.0,0.0,0.0,-3.2731828689575195,4.426424026489258,-1.0402629375457764,1.0,0.15000000596046448,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34708.0,42412.0,37576.0,37440.0,0,0,0,0,38034.70703125,-1543.0,-5319.0,-1916.0
3.6,0.9073126316070557,0.00403038552030921,0.5453891754150391,0.0,0.0,0.0,-3.6731462478637695,4.578429698944092,-1.0162889957427979,1.0,0.15000000596046448,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34223.0,44695.0,38083.0,35423.0,0,0,0,0,38106.0859375,-2737.0,-4009.0,-1912.0
3.62,0.9148297309875488,0.007457936182618141,0.5453025102615356,0.0,0.0,0.0,-4.061551570892334,4.73901891708374,-0.9872650504112244,1.0,0.15000000596046448,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36023.0,44587.0,36397.0,35589.0,0,0,0,0,38149.44921875,-4053.0,-3489.0,-1929.0
3.64,0.9221740365028381,0.009141486138105392,0.54534912109375,0.0,0.0,0.0,-4.28269100189209,4.921970844268799,-0.9597333073616028,1.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35495.0,41577.0,37369.0,38639.0,0,0,0,0,38270.609375,-102.0,-4414.0,-1835.0
3.66,0.9284024834632874,0.011062724515795708,0.5448349714279175,0.0,0.0,0.0,-4.375800132751465,5.10263204574585,-0.9359621405601501,1.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34544.0,41988.0,38262.0,38354.0,0,0,0,0,38287.83984375,-20.0,-3644.0,-1888.0
3.68,0.9346837997436523,0.011846275068819523,0.5447908639907837,0.0,0.0,0.0,-4.564686298370361,5.161676406860352,-0.9143587350845337,1.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34838.0,42450.0,38190.0,38234.0,0,0,0,0,38428.34765625,-764.0,-3111.0,-1903.0
3.7,0.9414433836936951,0.014798479154706001,0.5440558195114136,0.0,0.0,0.0,-4.884039402008057,5.168118476867676,-0.8912491798400879,1.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34959.0,44569.0,38239.0,35989.0,0,0,0,0,38439.5078125,-3726.0,-3927.0,-1846.0
3.72,0.9484955072402954,0.020282192155718803,0.5439163446426392,0.0,0.0,0.0,-5.204608917236328,5.123098373413086,-0.8798460364341736,1.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36767.0,43065.0,35435.0,36677.0,0,0,0,0,37986.07421875,-3840.0,-4187.0,-1874.0
3.74,0.9538338780403137,0.019112886860966682,0.5461500883102417,0.0,0.0,0.0,-5.2992658615112305,5.13327693939209,-0.8738198280334473,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33438.0,41712.0,38706.0,37896.0,0,0,0,0,37938.48828125,-1828.0,-2216.0,-1841.0
3.76,0.9604200124740601,0.0246407650411129,0.5463058352470398,0.0,0.0,0.0,-5.275974750518799,5.159574031829834,-0.8480786681175232,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33861.0,43433.0,38305.0,36089.0,0,0,0,0,37922.453125,-971.0,-4652.0,-1874.0
3.78,0.9642692804336548,0.030602406710386276,0.5464792251586914,0.0,0.0,0.0,-5.377426624298096,5.130349159240723,-0.8319097757339478,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35733.0,41847.0,36671.0,38177.0,0,0,0,0,38107.23828125,-1428.0,-2620.0,-1936.0
3.8,0.9704375863075256,0.034635029733181,0.5455940961837769,0.0,0.0,0.0,-5.571725845336914,5.064671039581299,-0.817544162273407,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35503.0,42665.0,36891.0,37425.0,0,0,0,0,38121.6640625,-924.0,-2011.0,-1929.0
3.82,0.974633514881134,0.03905506804585457,0.5456638932228088,0.0,0.0,0.0,-5.696209907531738,5.003721714019775,-0.8178814053535461,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36376.0,42252.0,36126.0,37706.0,0,0,0,0,38115.82421875,-4387.0,-3859.0,-1799.0
3.84,0.9779605865478516,0.04441797733306885,0.5458405017852783,0.0,0.0,0.0,-5.675230026245117,4.895721435546875,-0.825242280960083,1.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35866.0,41388.0,36810.0,38512.0,0,0,0,0,38144.8203125,431.0,-3617.0,-1810.0
3.86,0.9840176701545715,0.0495966412127018,0.5458923578262329,0.0,0.0,0.0,-5.515623569488525,4.745704174041748,-0.8220080733299255,1.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34894.0,41960.0,38534.0,38720.0,0,0,0,0,38527.8125,-596.0,-3398.0,-1822.0
3.88,0.9861062169075012,0.05670469254255295,0.5439945459365845,0.0,0.0,0.0,-5.395158290863037,4.638099193572998,-0.805910050868988,1.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35684.0,43832.0,37620.0,37084.0,0,0,0,0,38555.55859375,-1836.0,-3464.0,-1864.0
3.9,0.9884498715400696,0.06389490514993668,0.5437964797019958,0.0,0.0,0.0,-5.418410301208496,4.508769989013672,-0.8004772067070007,1.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36378.0,43644.0,37172.0,37550.0,0,0,0,0,38686.60546875,-2566.0,-2877.0,-1903.0
3.92,0.990729570388794,0.06982238590717316,0.5429722666740417,0.0,0.0,0.0,-5.363762855529785,4.3863205909729,-0.801230251789093,1.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39286.0,43956.0,34328.0,37194.0,0,0,0,0,38691.89453125,-5740.0,-1623.0,-1831.0
3.94,0.9919686317443848,0.07536928355693817,0.5427229404449463,0.0,0.0,0.0,-5.150856971740723,4.255959987640381,-0.8069594502449036,1.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36590.0,43414.0,37080.0,37708.0,0,0,0,0,38698.87109375,-1430.0,-1615.0,-1929.0
3.961,0.995812714099884,0.08231250196695328,0.5422974228858948,0.0,0.0,0.0,-4.774352073669434,4.003782272338867,-0.8160750865936279,1.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37117.0,41781.0,36485.0,39297.0,0,0,0,0,38670.68359375,-105.0,-2081.0,-1880.0
3.981,0.9970263242721558,0.09219326823949814,0.5420737862586975,0.0,0.0,0.0,-4.445662498474121,3.7553043365478516,-0.8143700361251831,1.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35275.0,43465.0,38227.0,37481.0,0,0,0,0,38612.98046875,-1905.0,-3213.0,-1864.0
4.001,0.9996293187141418,0.09979169815778732,0.5419085621833801,0.0,0.0,0.0,-4.3155198097229,3.499098777770996,-0.8173677325248718,1.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35967.0,43657.0,38257.0,38127.0,0,0,0,0,39002.52734375,-2370.0,-2890.0,-1890.0
4.02,1.0013765096664429,0.10599257797002792,0.5393199920654297,0.0,0.0,0.0,-4.1675028800964355,3.2981436252593994,-0.8198813199996948,1.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38527.0,44287.0,35413.0,37529.0,0,0,0,0,38939.44140625,-5372.0,-3251.0,-1918.0
4.04,1.0044448375701904,0.11334557831287384,0.5390273332595825,0.0,0.0,0.0,-3.917053461074829,3.105797290802002,-0.8190587162971497,1.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36714.0,43116.0,37854.0,38956.0,0,0,0,0,39160.984375,-2748.0,-3836.0,-1909.0
4.06,1.0057259798049927,0.12090723216533661,0.537199854850769,0.0,0.0,0.0,-3.57930850982666,2.875944137573242,-0.8249759078025818,1.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36030.0,44482.0,38760.0,37120.0,0,0,0,0,39098.93359375,44.0,-2189.0,-1917.0
4.08,1.008204698562622,0.1294705718755722,0.5368804931640625,0.0,0.0,0.0,-3.2796101570129395,2.622507095336914,-0.8227440118789673,1.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36731.0,44281.0,38441.0,38235.0,0,0,0,0,39422.73828125,-2817.0,-3111.0,-1879.0
4.1,1.010214924812317,0.137680783867836,0.5343339443206787,0.0,0.0,0.0,-3.1122074127197266,2.448702812194824,-0.8106533885002136,1.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37665.0,42535.0,37741.0,39259.0,0,0,0,0,39300.0703125,-2885.0,-3436.0,-1864.0
4.12,1.0108226537704468,0.14504827558994293,0.5339730978012085,0.0,0.0,0.0,-2.9890520572662354,2.272336006164551,-0.8067872524261475,1.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38785.0,45837.0,35985.0,36089.0,0,0,0,0,39174.953125,-5250.0,-2145.0,-1882.0
4.14,1.0124218463897705,0.1523464471101761,0.5334561467170715,0.0,0.0,0.0,-2.7686209678649902,2.1152868270874023,-0.7893441915512085,1.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37562.0,43334.0,37072.0,38084.0,0,0,0,0,39013.53125,-2729.0,-2844.0,-1820.0
4.16,1.0143556594848633,0.16064344346523285,0.5333644151687622,0.0,0.0,0.0,-2.491823673248291,1.9454936981201172,-0.7820964455604553,1.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36030.0,41830.0,38110.0,38634.0,0,0,0,0,38651.62890625,-1210.0,-3828.0,-1957.0
4.18,1.0160330533981323,0.17246247828006744,0.5344026684761047,0.0,0.0,0.0,-2.2714388370513916,1.7958389520645142,-0.7580388784408569,1.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35359.0,42097.0,37823.0,38793.0,0,0,0,0,38518.515625,-2217.0,-3040.0,-2023.0
4.2,1.0174107551574707,0.18029329180717468,0.5346869230270386,0.0,0.0,0.0,-2.165334701538086,1.6526780128479004,-0.7441569566726685,1.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36939.0,42413.0,36121.0,38007.0,0,0,0,0,38370.3359375,-1131.0,-2610.0,-1967.0
4.22,1.0171351432800293,0.18826958537101746,0.5350795984268188,0.0,0.0,0.0,-2.1171140670776367,1.5766593217849731,-0.7498278617858887,1.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36111.0,44471.0,36691.0,35727.0,0,0,0,0,38250.3359375,-6608.0,-2978.0,-2009.0
4.24,1.0184673070907593,0.19498847424983978,0.5354461669921875,0.0,0.0,0.0,-1.9503631591796875,1.4490655660629272,-0.7497522234916687,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36761.0,42075.0,35597.0,38127.0,0,0,0,0,38140.80859375,-1834.0,-2742.0,-1945.0
4.26,1.0196166038513184,0.20867343246936798,0.5359779000282288,0.0,0.0,0.0,-1.7329955101013184,1.345265507698059,-0.7341052293777466,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.0,41960.0,37080.0,37440.0,0,0,0,0,37882.84765625,-1329.0,-2939.0,-1911.0
4.28,1.0186753273010254,0.2191992551088333,0.5376682877540588,0.0,0.0,0.0,-1.499017357826233,1.2147036790847778,-0.734093189239502,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35486.0,42860.0,36384.0,36538.0,0,0,0,0,37817.203125,-3391.0,-2221.0,-2005.0
4.3,1.0200780630111694,0.22759708762168884,0.5384003520011902,0.0,0.0,0.0,-1.4333205223083496,1.086497187614441,-0.7262486815452576,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35207.0,42073.0,36205.0,36167.0,0,0,0,0,37413.0546875,-2776.0,-3056.0,-1879.0
4.32,1.0209224224090576,0.23625785112380981,0.5411879420280457,0.0,0.0,0.0,-1.3885016441345215,0.9973023533821106,-0.7190529704093933,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36859.0,43417.0,34653.0,34659.0,0,0,0,0,37397.2109375,-5136.0,-2261.0,-1921.0
4.34,1.0216960906982422,0.24531912803649902,0.5421125888824463,0.0,0.0,0.0,-1.291325569152832,0.9271023869514465,-0.7023240923881531,1.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35942.0,41464.0,35228.0,36398.0,0,0,0,0,37258.09375,-2379.0,-2924.0,-1803.0
4.36,1.0207710266113281,0.2562728822231293,0.5437763333320618,0.0,0.0,0.0,-1.1354962587356567,0.9042543768882751,-0.6832939982414246,1.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35507.0,39813.0,35983.0,37881.0,0,0,0,0,37296.7578125,-1300.0,-2561.0,-1831.0
