lighthouse.x_x,lighthouse.x_y,lighthouse.y_x,lighthouse.y_y,lighthouse.z_x,lighthouse.z_y,stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y
385306.,0.7724601030,385306.,0.3195480108,385306.,0.5535145998,385306.,0.7571924925,385306.,0.3284723759,385306.,0.5600358248
385316.,0.7724601030,385316.,0.3195480108,385316.,0.5535145998,385316.,0.7569755912,385316.,0.3288108408,385316.,0.5603202581
385376.,0.7724601030,385376.,0.3195480108,385376.,0.5535145998,385376.,0.7557940483,385376.,0.3332879245,385376.,0.5614985824
385396.,0.7724601030,385396.,0.3195480108,385396.,0.5535145998,385396.,0.7546711564,385396.,0.335010618,385396.,0.5616756678
385456.,0.7724601030,385456.,0.3195480108,385456.,0.5535145998,385456.,0.7534651160,385456.,0.3406933844,385456.,0.5617214441
385466.,0.7724601030,385466.,0.3195480108,385466.,0.5535145998,385466.,0.7534282207,385466.,0.3419556916,385466.,0.5613664985
385476.,0.7724601030,385476.,0.3195480108,385476.,0.5535145998,385476.,0.7534801364,385476.,0.3427179456,385476.,0.5612817407
385486.,0.7724601030,385486.,0.3195480108,385486.,0.5535145998,385486.,0.7533532381,385486.,0.3433260024,385486.,0.5611867309
385496.,0.7724601030,385496.,0.3195480108,385496.,0.5535145998,385496.,0.7530138493,385496.,0.3444506526,385496.,0.5610858202
385506.,0.7724601030,385506.,0.3195480108,385506.,0.5535145998,385506.,0.7530973554,385506.,0.3452454507,385506.,0.560949266
385516.,0.7386704087,385516.,0.3545885682,385516.,0.564201057,385516.,0.7436789274,385516.,0.3530794084,385516.,0.5609312057
385526.,0.7386704087,385526.,0.3545885682,385526.,0.564201057,385526.,0.7436528802,385526.,0.3538827002,385526.,0.5608298779
385536.,0.7380698323,385536.,0.3573782444,385536.,0.5643233061,385536.,0.7410634756,385536.,0.3565795422,385536.,0.5608423948
385546.,0.7380698323,385546.,0.3573782444,385546.,0.5643233061,385546.,0.7408816814,385546.,0.3574434817,385546.,0.5608451962
385556.,0.737967968,385556.,0.3598973155,385556.,0.5637774467,385556.,0.7398093939,385556.,0.3592282236,385556.,0.5608298182
385566.,0.737967968,385566.,0.3598973155,385566.,0.5637774467,385566.,0.7398989201,385566.,0.3602330387,385566.,0.5607494712
385576.,0.7376945019,385576.,0.3626233339,385576.,0.5637652874,385576.,0.7392044663,385576.,0.3618480563,385576.,0.5607697964
385586.,0.7376945019,385586.,0.3626233339,385586.,0.5637652874,385586.,0.7391834855,385586.,0.3630830348,385586.,0.5607092381
385596.,0.7377184629,385596.,0.3651798069,385596.,0.5634982586,385596.,0.7388819456,385596.,0.3644544482,385596.,0.5612199306
385656.,0.7375125885,385656.,0.3731153011,385656.,0.563215971,385656.,0.7381654978,385656.,0.3720393777,385656.,0.5613088608
385696.,0.7383702397,385696.,0.3760198951,385696.,0.5630683303,385696.,0.7384239435,385696.,0.3762988448,385696.,0.5616320968
385776.,0.7391211390,385776.,0.3851359487,385776.,0.5622814298,385776.,0.7391875982,385776.,0.3843913078,385776.,0.5607088208
385786.,0.7391211390,385786.,0.3851359487,385786.,0.5622814298,385786.,0.7393536568,385786.,0.3848313093,385786.,0.5606112480
385796.,0.7391211390,385796.,0.3851359487,385796.,0.5622814298,385796.,0.7394933701,385796.,0.3854364753,385796.,0.5605090261
385806.,0.7395731211,385806.,0.3889173567,385806.,0.5617604256,385806.,0.7398064733,385806.,0.3865081072,385806.,0.5604441166
385816.,0.7395731211,385816.,0.3889173567,385816.,0.5617604256,385816.,0.7398114800,385816.,0.3871849477,385816.,0.559406817
385826.,0.7395731211,385826.,0.3889173567,385826.,0.5617604256,385826.,0.7399719954,385826.,0.3878408670,385826.,0.5592513680
385836.,0.7395731211,385836.,0.3889173567,385836.,0.5617604256,385836.,0.7403042316,385836.,0.388245225,385836.,0.5590897799
385846.,0.7395731211,385846.,0.3889173567,385846.,0.5617604256,385846.,0.7405049801,385846.,0.3886707723,385846.,0.5589273572
385856.,0.7395731211,385856.,0.3889173567,385856.,0.5617604256,385856.,0.7407276630,385856.,0.3889878094,385856.,0.5580831766
385866.,0.7395731211,385866.,0.3889173567,385866.,0.5617604256,385866.,0.7407928109,385866.,0.3894243836,385866.,0.5578889847
385876.,0.7395731211,385876.,0.3889173567,385876.,0.5617604256,385876.,0.741127491,385876.,0.3896734118,385876.,0.5577001572
385886.,0.7395731211,385886.,0.3889173567,385886.,0.5617604256,385886.,0.7409536242,385886.,0.3900551498,385886.,0.5575162768
385896.,0.7395731211,385896.,0.3889173567,385896.,0.5617604256,385896.,0.7410294414,385896.,0.3907873034,385896.,0.5573433638
385956.,0.7388753891,385956.,0.3988327682,385956.,0.5603594184,385956.,0.7403601408,385956.,0.3929346204,385956.,0.5582132339
385966.,0.7388753891,385966.,0.3988327682,385966.,0.5603594184,385966.,0.7409542203,385966.,0.3929754794,385966.,0.5581471920
385976.,0.7386132479,385976.,0.3992086649,385976.,0.5598293543,385976.,0.7401996851,385976.,0.3944095373,385976.,0.5581252575
386036.,0.7367506027,386036.,0.4000417292,386036.,0.5594336987,386036.,0.7371069789,386036.,0.3955585063,386036.,0.5595980883
386056.,0.7367506027,386056.,0.4000417292,386056.,0.5594336987,386056.,0.7354835272,386056.,0.3952382207,386056.,0.5595907569
386126.,0.7256902456,386126.,0.4002170563,386126.,0.5577589273,386126.,0.7249845266,386126.,0.3946452141,386126.,0.5632845759
386156.,0.7256902456,386156.,0.4002170563,386156.,0.5577589273,386156.,0.7185694575,386156.,0.3931668997,386156.,0.5632570386
386246.,0.7256902456,386246.,0.4002170563,386246.,0.5577589273,386246.,0.691244483,386246.,0.3884717524,386246.,0.5641630292
386256.,0.7256902456,386256.,0.4002170563,386256.,0.5577589273,386256.,0.6878848076,386256.,0.3880906701,386256.,0.5638421178
386286.,0.7256902456,386286.,0.4002170563,386286.,0.5577589273,386286.,0.6742134690,386286.,0.3864752650,386286.,0.5627480745
386326.,0.7256902456,386326.,0.4002170563,386326.,0.5577589273,386326.,0.6533561349,386326.,0.3841933012,386326.,0.5599017739
386336.,0.7256902456,386336.,0.4002170563,386336.,0.5577589273,386336.,0.6489600539,386336.,0.3835006356,386336.,0.559432447
386356.,0.7256902456,386356.,0.4002170563,386356.,0.5577589273,386356.,0.6369320750,386356.,0.3824786842,386356.,0.5554212332
386396.,0.7256902456,386396.,0.4002170563,386396.,0.5577589273,386396.,0.6127154231,386396.,0.3807426691,386396.,0.5504046679
386446.,0.5905990601,386446.,0.3962203264,386446.,0.5364763141,386446.,0.5774738193,386446.,0.3894715905,386446.,0.5446948409
386467.,0.5630123019,386467.,0.3964218497,386467.,0.5345765352,386467.,0.5635834336,386467.,0.3890140355,386467.,0.5437612534
386556.,0.5197178125,386556.,0.396774292,386556.,0.5333373547,386556.,0.4947297573,386556.,0.3928537965,386556.,0.5347584486
386566.,0.5197178125,386566.,0.396774292,386566.,0.5333373547,386566.,0.4872755408,386566.,0.3926926851,386566.,0.5317040682
386576.,0.5197178125,386576.,0.396774292,386576.,0.5333373547,386576.,0.4790677726,386576.,0.3927792907,386576.,0.5314687490
386586.,0.5197178125,386586.,0.396774292,386586.,0.5333373547,386586.,0.4720813632,386586.,0.3925657272,386586.,0.5313651562
386596.,0.5197178125,386596.,0.396774292,386596.,0.5333373547,386596.,0.4645352662,386596.,0.3923814297,386596.,0.5312860608
386606.,0.5197178125,386606.,0.396774292,386606.,0.5333373547,386606.,0.4562756717,386606.,0.3923094571,386606.,0.5311204195
386616.,0.5197178125,386616.,0.396774292,386616.,0.5333373547,386616.,0.4493689537,386616.,0.3922456205,386616.,0.5311630964
386626.,0.5197178125,386626.,0.396774292,386626.,0.5333373547,386626.,0.4412960708,386626.,0.3920353949,386626.,0.5312043428
386636.,0.5197178125,386636.,0.396774292,386636.,0.5333373547,386636.,0.4347911477,386636.,0.3918391466,386636.,0.5313634872
386646.,0.5197178125,386646.,0.396774292,386646.,0.5333373547,386646.,0.4264450371,386646.,0.3918057680,386646.,0.5314885378
386656.,0.5197178125,386656.,0.396774292,386656.,0.5333373547,386656.,0.4198028743,386656.,0.3915777802,386656.,0.5323293209
386666.,0.5197178125,386666.,0.396774292,386666.,0.5333373547,386666.,0.4117866755,386666.,0.3915419281,386666.,0.5325781703
386676.,0.5197178125,386676.,0.396774292,386676.,0.5333373547,386676.,0.4060209692,386676.,0.3916000426,386676.,0.5329149365
386686.,0.4058188796,386686.,0.3982916474,386686.,0.5414128304,386686.,0.3980789483,386686.,0.3915635347,386686.,0.5332110524
386696.,0.4058188796,386696.,0.3982916474,386696.,0.5414128304,386696.,0.3940759301,386696.,0.3931692243,386696.,0.5360013247
386706.,0.3932547569,386706.,0.3980500996,386706.,0.5426743031,386706.,0.3868120313,386706.,0.3931264877,386706.,0.5364558697
386716.,0.3932547569,386716.,0.3980500996,386716.,0.5426743031,386716.,0.3822598457,386716.,0.3941954374,386716.,0.5371261239
386726.,0.3809258938,386726.,0.3981959224,386726.,0.5445694923,386726.,0.3753819168,386726.,0.3939983249,386726.,0.5376044512
386736.,0.3809258938,386736.,0.3981959224,386736.,0.5445694923,386736.,0.3704496622,386736.,0.3947354257,386736.,0.5420961380
386746.,0.3809258938,386746.,0.3981959224,386746.,0.5445694923,386746.,0.3638237715,386746.,0.394515276,386746.,0.5427854061
386756.,0.3809258938,386756.,0.3981959224,386756.,0.5445694923,386756.,0.3581415415,386756.,0.3943772316,386756.,0.5434768796
386766.,0.3583088517,386766.,0.3979316354,386766.,0.5475996137,386766.,0.3519064486,386766.,0.3941385448,386766.,0.5441293716
386776.,0.3583088517,386776.,0.3979316354,386776.,0.5475996137,386776.,0.3478269875,386776.,0.3948327601,386776.,0.5448797941
386786.,0.3478260934,386786.,0.3979306221,386786.,0.5493522882,386786.,0.3481986523,386786.,0.3946992457,386786.,0.5478379130
386796.,0.3478260934,386796.,0.3979306221,386796.,0.5493522882,386796.,0.3376813829,386796.,0.3948577046,386796.,0.5493065715
386846.,0.3478260934,386846.,0.3979306221,386846.,0.5493522882,386846.,0.3174990416,386846.,0.3938553929,386846.,0.5540653467
386886.,0.3478260934,386886.,0.3979306221,386886.,0.5493522882,386886.,0.2998438776,386886.,0.3926373720,386886.,0.5579490662
386896.,0.3478260934,386896.,0.3979306221,386896.,0.5493522882,386896.,0.2917158604,386896.,0.3918769956,386896.,0.5587090254
386906.,0.2984071076,386906.,0.3958511651,386906.,0.553111136,386906.,0.2907804549,386906.,0.39261657,386906.,0.558754921
386916.,0.2984071076,386916.,0.3958511651,386916.,0.553111136,386916.,0.2876114845,386916.,0.3921253383,386916.,0.5592855811
386927.,0.2922862172,386927.,0.3955088854,386927.,0.5529744625,386927.,0.2860369086,386927.,0.3925769925,386927.,0.5592470765
386936.,0.2922862172,386936.,0.3955088854,386936.,0.5529744625,386936.,0.2829698324,386936.,0.3922168016,386936.,0.5593218803
386946.,0.2922862172,386946.,0.3955088854,386946.,0.5529744625,386946.,0.2800200284,386946.,0.3917623460,386946.,0.5593354106
386956.,0.2922862172,386956.,0.3955088854,386956.,0.5529744625,386956.,0.2772182822,386956.,0.3912935257,386956.,0.5590527058
386966.,0.2922862172,386966.,0.3955088854,386966.,0.5529744625,386966.,0.2744027674,386966.,0.3906358480,386966.,0.5589384437
387076.,0.2776117921,387076.,0.3949331045,387076.,0.5513433218,387076.,0.2577828169,387076.,0.3859961331,387076.,0.5513132811
387086.,0.2776117921,387086.,0.3949331045,387086.,0.5513433218,387086.,0.2567497194,387086.,0.3855507672,387086.,0.550772965
387096.,0.2776117921,387096.,0.3949331045,387096.,0.5513433218,387096.,0.2559363544,387096.,0.3847278357,387096.,0.5485372543
387106.,0.2776117921,387106.,0.3949331045,387106.,0.5513433218,387106.,0.2552148402,387106.,0.3842853308,387106.,0.5479424596
387116.,0.2776117921,387116.,0.3949331045,387116.,0.5513433218,387116.,0.2541936636,387116.,0.3836351931,387116.,0.5473791361
387126.,0.2776117921,387126.,0.3949331045,387126.,0.5513433218,387126.,0.2536781132,387126.,0.3831931651,387126.,0.5468509793
387136.,0.2776117921,387136.,0.3949331045,387136.,0.5513433218,387136.,0.2532070279,387136.,0.3823227882,387136.,0.5450660586
387146.,0.2776117921,387146.,0.3949331045,387146.,0.5513433218,387146.,0.2523084581,387146.,0.3816337585,387146.,0.5445506573
387156.,0.2776117921,387156.,0.3949331045,387156.,0.5513433218,387156.,0.2518502772,387156.,0.3811933398,387156.,0.5440806150
387166.,0.2776117921,387166.,0.3949331045,387166.,0.5513433218,387166.,0.2516397536,387166.,0.3807476759,387166.,0.5436587334
387176.,0.2776117921,387176.,0.3949331045,387176.,0.5513433218,387176.,0.2516795695,387176.,0.3796812892,387176.,0.5405577421
387206.,0.2776117921,387206.,0.3949331045,387206.,0.5513433218,387206.,0.2510411143,387206.,0.3781649768,387206.,0.5393033624
387216.,0.2776117921,387216.,0.3949331045,387216.,0.5513433218,387216.,0.2526802421,387216.,0.3773578703,387216.,0.5389581323
387226.,0.2776117921,387226.,0.3949331045,387226.,0.5513433218,387226.,0.2526341379,387226.,0.3764179647,387226.,0.5380067825
387236.,0.2776117921,387236.,0.3949331045,387236.,0.5513433218,387236.,0.2535183132,387236.,0.3757117689,387236.,0.5377185941
387246.,0.2776117921,387246.,0.3949331045,387246.,0.5513433218,387246.,0.2538675368,387246.,0.3750144839,387246.,0.5374767184
387256.,0.2776117921,387256.,0.3949331045,387256.,0.5513433218,387256.,0.2538018525,387256.,0.3743638098,387256.,0.5372778177
387266.,0.2776117921,387266.,0.3949331045,387266.,0.5513433218,387266.,0.2544720173,387266.,0.3736008704,387266.,0.535938859
387276.,0.2776117921,387276.,0.3949331045,387276.,0.5513433218,387276.,0.2564330101,387276.,0.3728449345,387276.,0.535761714
387286.,0.2776117921,387286.,0.3949331045,387286.,0.5513433218,387286.,0.2565458417,387286.,0.3723966777,387286.,0.5356340408
387296.,0.2776117921,387296.,0.3949331045,387296.,0.5513433218,387296.,0.25738585,387296.,0.3716217279,387296.,0.5355463624
387306.,0.2776117921,387306.,0.3949331045,387306.,0.5513433218,387306.,0.2577525675,387306.,0.3707566559,387306.,0.5354993939
387316.,0.2776117921,387316.,0.3949331045,387316.,0.5513433218,387316.,0.2582673430,387316.,0.3705359995,387316.,0.5356938839
387326.,0.2776117921,387326.,0.3949331045,387326.,0.5513433218,387326.,0.2606210709,387326.,0.3702321649,387326.,0.535733521
387336.,0.2776117921,387336.,0.3949331045,387336.,0.5513433218,387336.,0.2611226141,387336.,0.3690906167,387336.,0.5358046889
387346.,0.2776117921,387346.,0.3949331045,387346.,0.5513433218,387346.,0.2616793215,387346.,0.3683868647,387346.,0.5359012485
387356.,0.2776117921,387356.,0.3949331045,387356.,0.5513433218,387356.,0.2622687817,387356.,0.3680691719,387356.,0.5360159278
387366.,0.2776117921,387366.,0.3949331045,387366.,0.5513433218,387366.,0.2635121047,387366.,0.3671501875,387366.,0.5361630321
387376.,0.2776117921,387376.,0.3949331045,387376.,0.5513433218,387376.,0.2631396949,387376.,0.3671723604,387376.,0.5363396406
387386.,0.2776117921,387386.,0.3949331045,387386.,0.5513433218,387386.,0.2637397647,387386.,0.3667147458,387386.,0.5365278125
387396.,0.2776117921,387396.,0.3949331045,387396.,0.5513433218,387396.,0.2659947574,387396.,0.3656051755,387396.,0.536821723
387406.,0.2776117921,387406.,0.3949331045,387406.,0.5513433218,387406.,0.2662799954,387406.,0.3644040525,387406.,0.5370239615
387416.,0.2776117921,387416.,0.3949331045,387416.,0.5513433218,387416.,0.2682681382,387416.,0.3635438979,387416.,0.5372340679
387426.,0.2776117921,387426.,0.3949331045,387426.,0.5513433218,387426.,0.2686317861,387426.,0.3644626737,387426.,0.5374632478
387436.,0.2776117921,387436.,0.3949331045,387436.,0.5513433218,387436.,0.2684249878,387436.,0.3630543053,387436.,0.5376823545
387446.,0.2776117921,387446.,0.3949331045,387446.,0.5513433218,387446.,0.2687672675,387446.,0.3620775044,387446.,0.5402867198
387456.,0.2776117921,387456.,0.3949331045,387456.,0.5513433218,387456.,0.2694820762,387456.,0.3608791232,387456.,0.5406299233
387466.,0.2776117921,387466.,0.3949331045,387466.,0.5513433218,387466.,0.2711180449,387466.,0.3599207103,387466.,0.5409676433
387476.,0.2776117921,387476.,0.3949331045,387476.,0.5513433218,387476.,0.2716328502,387476.,0.3600316942,387476.,0.5413019657
387486.,0.2776117921,387486.,0.3949331045,387486.,0.5513433218,387486.,0.2725641429,387486.,0.3588571548,387486.,0.5436450839
387496.,0.2776117921,387496.,0.3949331045,387496.,0.5513433218,387496.,0.2725051045,387496.,0.3576965630,387496.,0.5440424681
387506.,0.2776117921,387506.,0.3949331045,387506.,0.5513433218,387506.,0.2724666893,387506.,0.3562816381,387506.,0.5444179177
387517.,0.2776117921,387517.,0.3949331045,387517.,0.5513433218,387517.,0.2736994624,387517.,0.3558372855,387517.,0.5447778106
387526.,0.2776117921,387526.,0.3949331045,387526.,0.5513433218,387526.,0.2744614184,387526.,0.3538480997,387526.,0.5450970531
387536.,0.2776117921,387536.,0.3949331045,387536.,0.5513433218,387536.,0.2748657763,387536.,0.3518172801,387536.,0.5499892235
387546.,0.2776117921,387546.,0.3949331045,387546.,0.5513433218,387546.,0.2755576074,387546.,0.3496403694,387546.,0.550493598
387556.,0.2776117921,387556.,0.3949331045,387556.,0.5513433218,387556.,0.2755086124,387556.,0.3482589126,387556.,0.5509620905
387566.,0.2776117921,387566.,0.3949331045,387566.,0.5513433218,387566.,0.2756035924,387566.,0.34776631,387566.,0.5513976812
387576.,0.2776117921,387576.,0.3949331045,387576.,0.5513433218,387576.,0.2756570876,387576.,0.3442991972,387576.,0.5533506870
387586.,0.2776117921,387586.,0.3949331045,387586.,0.5513433218,387586.,0.2760179937,387586.,0.3418724835,387586.,0.5537542105
387597.,0.2776117921,387597.,0.3949331045,387597.,0.5513433218,387597.,0.2760846019,387597.,0.3400512636,387597.,0.5541029572
387606.,0.2776117921,387606.,0.3949331045,387606.,0.5513433218,387606.,0.2764857113,387606.,0.3372632563,387606.,0.5543767214
387616.,0.2776117921,387616.,0.3949331045,387616.,0.5513433218,387616.,0.2767407596,387616.,0.3344307542,387616.,0.5553664565
387626.,0.2776117921,387626.,0.3949331045,387626.,0.5513433218,387626.,0.2766769826,387626.,0.3312916756,387626.,0.5555500984
387636.,0.2776117921,387636.,0.3949331045,387636.,0.5513433218,387636.,0.2768846452,387636.,0.3278398812,387636.,0.5556793213
387646.,0.2776117921,387646.,0.3949331045,387646.,0.5513433218,387646.,0.2770395279,387646.,0.3245396614,387646.,0.5557302237
387656.,0.2776117921,387656.,0.3949331045,387656.,0.5513433218,387656.,0.2771619856,387656.,0.3210812211,387656.,0.5557182431
387666.,0.2776117921,387666.,0.3949331045,387666.,0.5513433218,387666.,0.2786378860,387666.,0.3166661561,387666.,0.5574950576
387676.,0.2776117921,387676.,0.3949331045,387676.,0.5513433218,387676.,0.2781352103,387676.,0.3142029643,387676.,0.5574808121
387686.,0.2776117921,387686.,0.3949331045,387686.,0.5513433218,387686.,0.2783824205,387686.,0.308439672,387686.,0.5573737025
387696.,0.2776117921,387696.,0.3949331045,387696.,0.5513433218,387696.,0.2786952555,387696.,0.3061570525,387696.,0.557250917
387736.,0.2776117921,387736.,0.3949331045,387736.,0.5513433218,387736.,0.2788994610,387736.,0.2916128337,387736.,0.5553345680
387776.,0.2776117921,387776.,0.3949331045,387776.,0.5513433218,387776.,0.2772147954,387776.,0.2703069448,387776.,0.5524418950
387836.,0.2776117921,387836.,0.3949331045,387836.,0.5513433218,387836.,0.2752575874,387836.,0.235035643,387836.,0.545268178
387876.,0.2776117921,387876.,0.3949331045,387876.,0.5513433218,387876.,0.2754680812,387876.,0.2102386206,387876.,0.5424055457
387906.,0.2735162973,387906.,0.2136999816,387906.,0.5318558216,387906.,0.2734339237,387906.,0.2042674273,387906.,0.5395696163
387917.,0.2718539238,387917.,0.2005043626,387917.,0.530543685,387917.,0.2730692625,387917.,0.1963315904,387917.,0.5389493704
387926.,0.2718539238,387926.,0.2005043626,387926.,0.530543685,387926.,0.2720492482,387926.,0.1916505843,387926.,0.5348080993
387936.,0.2701627910,387936.,0.1870532632,387936.,0.5294923782,387936.,0.2717277408,387936.,0.1838850379,387936.,0.5341100693
387946.,0.2701627910,387946.,0.1870532632,387946.,0.5294923782,387946.,0.270893544,387946.,0.1778745800,387946.,0.5333985686
387957.,0.2682952285,387957.,0.1735127121,387957.,0.5288441777,387957.,0.2705780566,387957.,0.1709107906,387957.,0.5328704715
387966.,0.2682952285,387966.,0.1735127121,387966.,0.5288441777,387966.,0.2696745992,387966.,0.1638228744,387966.,0.5322017074
387976.,0.2682952285,387976.,0.1735127121,387976.,0.5288441777,387976.,0.2692652643,387976.,0.1567588151,387976.,0.5281127691
387986.,0.2682952285,387986.,0.1735127121,387986.,0.5288441777,387986.,0.2688397765,387986.,0.1487910300,387986.,0.5274958611
387996.,0.2645734549,387996.,0.1457680315,387996.,0.5278602839,387996.,0.2683794498,387996.,0.1415522546,387996.,0.5270032883
388006.,0.2645734549,388006.,0.1457680315,388006.,0.5278602839,388006.,0.2670812905,388006.,0.1347261816,388006.,0.5265575051
388016.,0.2645734549,388016.,0.1457680315,388016.,0.5278602839,388016.,0.2667465508,388016.,0.1274475753,388016.,0.5250499249
388026.,0.2601312995,388026.,0.1306380033,388026.,0.529430151,388026.,0.2654959857,388026.,0.1216657683,388026.,0.524776876
388036.,0.2601312995,388036.,0.1306380033,388036.,0.529430151,388036.,0.2649895549,388036.,0.1141553596,388036.,0.5245037079
388046.,0.2601312995,388046.,0.1306380033,388046.,0.529430151,388046.,0.2647229433,388046.,0.1060426235,388046.,0.5242510438
388057.,0.2592243850,388057.,0.1038973182,388057.,0.5280470252,388057.,0.2643861771,388057.,0.0989980996,388057.,0.5241609216
388066.,0.2592243850,388066.,0.1038973182,388066.,0.5280470252,388066.,0.2628237307,388066.,0.0916108191,388066.,0.5237101316
388076.,0.2592243850,388076.,0.1038973182,388076.,0.5280470252,388076.,0.2625798881,388076.,0.0845736191,388076.,0.5237288475
388086.,0.2592243850,388086.,0.1038973182,388086.,0.5280470252,388086.,0.2623055279,388086.,0.0768292025,388086.,0.5237615108
388097.,0.2555047274,388097.,0.0770499706,388097.,0.5301329494,388097.,0.2618634105,388097.,0.0698221102,388097.,0.5238980651
388126.,0.2555047274,388126.,0.0770499706,388126.,0.5301329494,388126.,0.2596347332,388126.,0.0494876504,388126.,0.5238394737
388136.,0.2520011365,388136.,0.0511176959,388136.,0.5328063965,388136.,0.2592522502,388136.,0.0421832092,388136.,0.5240966082
388146.,0.2520011365,388146.,0.0511176959,388146.,0.5328063965,388146.,0.2576892376,388146.,0.0371705815,388146.,0.5258948803
388156.,0.2503211498,388156.,0.0385713205,388156.,0.5338924527,388156.,0.2574479878,388156.,0.0299126208,388156.,0.5262970328
388166.,0.2503211498,388166.,0.0385713205,388166.,0.5338924527,388166.,0.2558774054,388166.,0.0249893665,388166.,0.5269502997
388176.,0.2503211498,388176.,0.0385713205,388176.,0.5338924527,388176.,0.2555682957,388176.,0.0176672023,388176.,0.5273916721
388186.,0.2503211498,388186.,0.0385713205,388186.,0.5338924527,388186.,0.2553119361,388186.,0.0115104094,388186.,0.5278882384
388196.,0.2503211498,388196.,0.0385713205,388196.,0.5338924527,388196.,0.2551797032,388196.,0.0047688093,388196.,0.5297535658
388206.,0.2503211498,388206.,0.0385713205,388206.,0.5338924527,388206.,0.2548308969,388206.,-0.0014439521,388206.,0.530333519
388216.,0.2452758253,388216.,0.0043115523,388216.,0.5386701226,388216.,0.2546426356,388216.,-0.0078749359,388216.,0.5309060812
388296.,0.2452758253,388296.,0.0043115523,388296.,0.5386701226,388296.,0.2507278919,388296.,-0.0503550917,388296.,0.5407001972
388336.,0.2452758253,388336.,0.0043115523,388336.,0.5386701226,388336.,0.2498905808,388336.,-0.0698727444,388336.,0.5438199639
388346.,0.2452758253,388346.,0.0043115523,388346.,0.5386701226,388346.,0.2497877181,388346.,-0.0749224499,388346.,0.5442426205
388356.,0.2452758253,388356.,0.0043115523,388356.,0.5386701226,388356.,0.2492654324,388356.,-0.0786806643,388356.,0.54460603
388366.,0.2452758253,388366.,0.0043115523,388366.,0.5386701226,388366.,0.2491740137,388366.,-0.0837628469,388366.,0.5453093648
388376.,0.2452758253,388376.,0.0043115523,388376.,0.5386701226,388376.,0.2491467744,388376.,-0.0875204429,388376.,0.5455616713
388386.,0.2452758253,388386.,0.0043115523,388386.,0.5386701226,388386.,0.2490445375,388386.,-0.0908997208,388386.,0.5457561612
388396.,0.2319377512,388396.,-0.0691433251,388396.,0.5462877750,388396.,0.2437015325,388396.,-0.0864870772,388396.,0.5458927751
388406.,0.2319377512,388406.,-0.0691433251,388406.,0.5462877750,388406.,0.2433570176,388406.,-0.0894387364,388406.,0.5459716320
388416.,0.2319377512,388416.,-0.0691433251,388416.,0.5462877750,388416.,0.2432099432,388416.,-0.0929187462,388416.,0.5455735922
388426.,0.2319377512,388426.,-0.0691433251,388426.,0.5462877750,388426.,0.2430907637,388426.,-0.0960915834,388426.,0.545535028
388496.,0.2261468768,388496.,-0.0900567025,388496.,0.5437726974,388496.,0.2323092818,388496.,-0.0986219794,388496.,0.5447137952
388536.,0.2241335809,388536.,-0.0928348228,388536.,0.5429737568,388536.,0.2302357554,388536.,-0.1028200015,388536.,0.5426592231
388616.,0.2220904231,388616.,-0.0996172428,388616.,0.54029423,388616.,0.2267560214,388616.,-0.1066198573,388616.,0.5356559753
388626.,0.2211457193,388626.,-0.1006889492,388626.,0.5394612551,388626.,0.2258690447,388626.,-0.106040746,388626.,0.5354650617
388636.,0.2211457193,388636.,-0.1006889492,388636.,0.5394612551,388636.,0.2258404344,388636.,-0.1064160317,388636.,0.5343506336
388646.,0.2211457193,388646.,-0.1006889492,388646.,0.5394612551,388646.,0.2256971151,388646.,-0.1063854694,388646.,0.534052074
388656.,0.2211457193,388656.,-0.1006889492,388656.,0.5394612551,388656.,0.2256764472,388656.,-0.1066495478,388656.,0.5337964296
388666.,0.2211457193,388666.,-0.1006889492,388666.,0.5394612551,388666.,0.2255602628,388666.,-0.1066171899,388666.,0.5335852504
388676.,0.2206483781,388676.,-0.1025494635,388676.,0.5386996269,388676.,0.2246778011,388676.,-0.1060226858,388676.,0.5337502360
388686.,0.2206483781,388686.,-0.1025494635,388686.,0.5386996269,388686.,0.2248115987,388686.,-0.1057411581,388686.,0.5336427093
388696.,0.2206483781,388696.,-0.1025494635,388696.,0.5386996269,388696.,0.2250379771,388696.,-0.1060481817,388696.,0.5335723162
388706.,0.2206483781,388706.,-0.1025494635,388706.,0.5386996269,388706.,0.2251651734,388706.,-0.1060527489,388706.,0.5335374475
388776.,0.2206221819,388776.,-0.1032145545,388776.,0.5389401317,388776.,0.2257216871,388776.,-0.1048676223,388776.,0.5339736342
388846.,0.2206221819,388846.,-0.1032145545,388846.,0.5389401317,388846.,0.2285834849,388846.,-0.1042633727,388846.,0.5364699364
388856.,0.2206221819,388856.,-0.1032145545,388856.,0.5389401317,388856.,0.2291584909,388856.,-0.1042192355,388856.,0.5371733904
388966.,0.2206221819,388966.,-0.1032145545,388966.,0.5389401317,388966.,0.2361044288,388966.,-0.1068409681,388966.,0.5375967622
389006.,0.2206221819,389006.,-0.1032145545,389006.,0.5389401317,389006.,0.2394126356,389006.,-0.1096410751,389006.,0.5381764174
389086.,0.2206221819,389086.,-0.1032145545,389086.,0.5389401317,389086.,0.2451288253,389086.,-0.1171539649,389086.,0.5383812189
389096.,0.2206221819,389096.,-0.1032145545,389096.,0.5389401317,389096.,0.2456699312,389096.,-0.1170944795,389096.,0.5383955836
