time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,F,R,Z,B,C,X,S,T,Y,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
3.04,0.6669407486915588,-0.010137415491044521,0.5358387231826782,0.0,0.0,0.0,0.1294012814760208,-0.5982615351676941,-1.2457592487335205,-0.020334826782345772,2.865567445755005,0.5360055565834045,-0.9858579039573669,1.1891425848007202,0.6678875088691711,-3.262451410293579,2.7695491313934326,-0.009972639381885529,34121.0,41907.0,36603.0,38045.0,0,0,0,0,37669.6640625,-603.0,-4339.0,-2317.0
3.06,0.6752715110778809,-0.00995136983692646,0.5338714122772217,0.0,0.0,0.0,0.09403344988822937,-0.4158968925476074,-1.2405235767364502,-0.02025817148387432,2.8655614852905273,0.5338903069496155,-0.9873542189598083,1.1876461505889893,0.677046000957489,-3.26267147064209,2.769329071044922,-0.00974250491708517,34511.0,40513.0,36223.0,39425.0,0,0,0,0,37668.31640625,-906.0,-2017.0,-2292.0
3.08,0.6842448711395264,-0.009601198136806488,0.5339197516441345,0.0,0.0,0.0,0.0435560867190361,-0.3672543466091156,-1.2402935028076172,-0.020258983597159386,2.865561008453369,0.5339407920837402,-1.0189353227615356,1.1940643787384033,0.6954818367958069,-3.258322238922119,2.734678268432617,-0.009099401533603668,35293.0,41641.0,34391.0,37195.0,0,0,0,0,37130.15625,-191.0,-3872.0,-2321.0
3.1,0.6963411569595337,-0.009454196318984032,0.536860466003418,0.0,0.0,0.0,0.010568581521511078,-0.504547655582428,-1.2393609285354614,-0.019877299666404724,2.8655359745025635,0.5370419025421143,-1.0178593397140503,1.1951403617858887,0.7020246386528015,-3.2592031955718994,2.733797311782837,-0.009792881086468697,32115.0,43231.0,37849.0,35973.0,0,0,0,0,37292.6875,-1440.0,-7733.0,-2300.0
3.12,0.7085006237030029,-0.008963056840002537,0.5363856554031372,0.0,0.0,0.0,0.010617928579449654,-0.5633721947669983,-1.2372417449951172,-0.01984647661447525,2.8655340671539307,0.536514163017273,-1.0209884643554688,1.1920112371444702,0.7095626592636108,-3.2588815689086914,2.734118938446045,-0.009037347510457039,31869.0,43207.0,38187.0,35877.0,0,0,0,0,37285.94140625,-1026.0,-6026.0,-2374.0
3.14,0.717731773853302,-0.009261369705200195,0.5366515517234802,0.0,0.0,0.0,0.035103388130664825,-0.4300863444805145,-1.2357136011123657,-0.019847150892019272,2.8655335903167725,0.5367785692214966,-1.0202521085739136,1.1927475929260254,0.7212129831314087,-3.259544849395752,2.7334556579589844,-0.009363160468637943,33342.0,40440.0,35474.0,38004.0,0,0,0,0,36815.375,-592.0,-1959.0,-2377.0
3.16,0.7327836155891418,-0.007876931689679623,0.5395044088363647,0.0,0.0,0.0,0.015244784764945507,-0.23435546457767487,-1.23582923412323,-0.019566940143704414,2.8655149936676025,0.5395044088363647,-1.0191396474838257,1.1878604888916016,0.7360270023345947,-3.257155418395996,2.637845039367676,-0.006543669383972883,35130.0,41144.0,35534.0,39028.0,0,0,0,0,37709.70703125,-687.0,-2294.0,-2310.0
3.18,0.7418408989906311,-0.006424062419682741,0.5355908274650574,0.0,0.0,0.0,-0.03173147886991501,-0.25357547402381897,-1.2458723783493042,-0.019414609298110008,2.865504026412964,0.5355908274650574,-1.019307017326355,1.1876931190490723,0.7467530965805054,-3.2574191093444824,2.6375813484191895,-0.006365733686834574,34481.0,43563.0,36435.0,36529.0,0,0,0,0,37752.21875,-836.0,-3985.0,-2257.0
3.2,0.7526508569717407,-0.005351785104721785,0.535553514957428,0.0,0.0,0.0,-0.06045730784535408,-0.351375550031662,-1.2423585653305054,-0.019414683803915977,2.865504026412964,0.535553514957428,-1.0212500095367432,1.185750126838684,0.755468487739563,-3.257175922393799,2.637824535369873,-0.0056305318139493465,33834.0,41830.0,36870.0,36658.0,0,0,0,0,37298.96875,79.0,-6014.0,-2234.0
3.22,0.755744457244873,-0.006303334143012762,0.5378487706184387,0.0,0.0,0.0,-0.03889430686831474,-0.32164958119392395,-1.2388888597488403,-0.019165076315402985,2.8654863834381104,0.5379841923713684,-1.022921085357666,1.1880789995193481,0.7670013308525085,-3.2635743618011475,2.6204259395599365,-0.005055079702287912,32120.0,42698.0,37932.0,36670.0,0,0,0,0,37355.5390625,1110.0,-5852.0,-2394.0
3.24,0.7711591124534607,-0.005189275834709406,0.537688672542572,0.0,0.0,0.0,-0.004114576615393162,-0.044792529195547104,-1.2111866474151611,-0.01914585754275322,2.8654842376708984,0.537688672542572,-1.02309250831604,1.1879075765609741,0.77767014503479,-3.2640748023986816,2.6199254989624023,-0.005124847404658794,32804.0,41496.0,36810.0,38134.0,0,0,0,0,37311.70703125,-665.0,-4894.0,-2539.0
3.26,0.7840162515640259,-0.004940425045788288,0.537895679473877,0.0,0.0,0.0,-0.062086235731840134,0.249734029173851,-1.222224235534668,-0.019144797697663307,2.8654849529266357,0.537895679473877,-1.024815559387207,1.1861845254898071,0.7865705490112305,-3.2639963626861572,2.6200039386749268,-0.004582641646265984,31797.0,41183.0,35899.0,37061.0,0,0,0,0,36485.69140625,1699.0,-5585.0,-2661.0
3.283,0.7920598983764648,-0.004476517904549837,0.5420224070549011,0.0,0.0,0.0,-0.1028866395354271,0.39916056394577026,-1.236005425453186,-0.01865524984896183,2.8654532432556152,0.5402074456214905,-1.039001703262329,1.1799982786178589,0.7954965829849243,-3.261298656463623,2.567701578140259,-0.004018169827759266,30674.0,42226.0,36804.0,37684.0,0,0,0,0,36847.80859375,-675.0,-6516.0,-2634.0
3.3,0.8017061948776245,-0.0037510066758841276,0.5404484868049622,0.0,0.0,0.0,-0.2018374651670456,0.8253598809242249,-1.2789431810379028,-0.018657466396689415,2.8654518127441406,0.5406983494758606,-1.0401064157485962,1.1788935661315918,0.8051170110702515,-3.2612979412078857,2.567702293395996,-0.003542346879839897,32556.0,43570.0,35104.0,35826.0,0,0,0,0,36764.234375,-1110.0,-7121.0,-2740.0
3.32,0.8134324550628662,-0.003429835895076394,0.5409355163574219,0.0,0.0,0.0,-0.25994840264320374,1.2133513689041138,-1.3180696964263916,-0.018655776977539062,2.865453004837036,0.5411970615386963,-1.0417619943618774,1.1772379875183105,0.8139667510986328,-3.2603368759155273,2.5686633586883545,-0.0019886770751327276,32211.0,41437.0,36147.0,38493.0,0,0,0,0,37072.328125,496.0,-3440.0,-2893.0
3.34,0.820837140083313,-0.0016903633950278163,0.5397538542747498,0.0,0.0,0.0,-0.3254246413707733,1.7226784229278564,-1.3492062091827393,-0.018279917538166046,2.8654258251190186,0.5422398447990417,-1.0040866136550903,1.1829137802124023,0.8249137997627258,-3.258815288543701,2.5791850090026855,-0.0008151031215675175,30023.0,40845.0,35663.0,39477.0,0,0,0,0,36502.3359375,279.0,-4310.0,-2939.0
3.36,0.8315050601959229,-0.0008036501822061837,0.5425636172294617,0.0,0.0,0.0,-0.469342976808548,2.170290231704712,-1.4103037118911743,-0.01827901229262352,2.8654263019561768,0.5428988337516785,-1.0047452449798584,1.1822551488876343,0.8346220850944519,-3.2590479850769043,2.5789523124694824,-0.0004556392377708107,29154.0,43018.0,36722.0,38218.0,0,0,0,0,36778.5625,-460.0,-3911.0,-3134.0
3.38,0.8403058052062988,-0.0004050162679050118,0.5417969226837158,0.0,0.0,0.0,-0.7663400769233704,2.457956314086914,-1.4742389917373657,-0.01823723502457142,2.8654227256774902,0.5420407056808472,-1.0038481950759888,1.183152198791504,0.8458045721054077,-3.260789632797241,2.5772106647491455,-0.0017054294003173709,31228.0,43188.0,33978.0,38770.0,0,0,0,0,36791.91015625,-1384.0,-4388.0,-4414.0
3.4,0.85012286901474,-0.000726696103811264,0.5422834157943726,0.0,0.0,0.0,-1.0264791250228882,2.7089338302612305,-1.5495268106460571,-0.017929987981915474,2.8654017448425293,0.5452926158905029,-0.9510666728019714,1.1709336042404175,0.859879195690155,-3.268209934234619,2.5617902278900146,-0.0008750052656978369,30333.0,44465.0,33885.0,38637.0,0,0,0,0,36830.5625,-189.0,-3706.0,-3594.0
3.42,0.8603377938270569,-0.0009820457780733705,0.5452914834022522,0.0,0.0,0.0,-1.1953928470611572,3.000088930130005,-1.6419785022735596,-0.017840247601270676,2.8653957843780518,0.5431877970695496,-0.9491973519325256,1.1728030443191528,0.8667186498641968,-3.268615245819092,2.561384916305542,-0.0009423066512681544,30636.0,48126.0,32564.0,36298.0,0,0,0,0,36906.1640625,-3768.0,-6100.0,-3792.0
3.44,0.8692492842674255,-0.0010409331880509853,0.5433790683746338,0.0,0.0,0.0,-1.2488712072372437,3.340418577194214,-1.7631680965423584,-0.017839722335338593,2.865396022796631,0.5435473322868347,-0.9502598643302917,1.1717405319213867,0.8752827048301697,-3.2697741985321045,2.5602259635925293,-0.0014341726200655103,29873.0,45521.0,33679.0,38927.0,0,0,0,0,37000.9453125,-408.0,-4109.0,-3816.0
3.46,0.8778178095817566,-0.001269883126951754,0.5437013506889343,0.0,0.0,0.0,-1.2235121726989746,3.747352361679077,-1.9063308238983154,-0.017841385677456856,2.8653948307037354,0.5438284277915955,-0.9280588030815125,1.1679414510726929,0.8895639181137085,-3.26743483543396,2.5285656452178955,3.967346856370568e-06,29007.0,43723.0,33867.0,40367.0,0,0,0,0,36741.98046875,469.0,-5169.0,-3957.0
3.48,0.8878583908081055,0.0010685237357392907,0.5478578805923462,0.0,0.0,0.0,-1.3717800378799438,4.118847370147705,-2.0352895259857178,-0.017387283965945244,2.8653643131256104,0.5462877750396729,-0.9298266172409058,1.1661738157272339,0.8922824263572693,-3.2651708126068115,2.530829668045044,0.002817272674292326,29275.0,44145.0,33695.0,40513.0,0,0,0,0,36907.70703125,-783.0,-3613.0,-4021.0
3.5,0.8979778289794922,0.001887788879685104,0.5464372038841248,0.0,0.0,0.0,-1.709539771080017,4.414548397064209,-2.168694496154785,-0.017386218532919884,2.8653650283813477,0.5465507507324219,-0.9281564950942993,1.1678438186645508,0.9029222130775452,-3.265587329864502,2.5304131507873535,0.0034641572274267673,30137.0,44883.0,32909.0,40511.0,0,0,0,0,37110.671875,-1943.0,-2921.0,-4205.0
3.52,0.9065391421318054,0.003633516374975443,0.546622633934021,0.0,0.0,0.0,-2.059088706970215,4.628792762756348,-2.29876971244812,-0.01738649792969227,2.8653647899627686,0.5466536283493042,-0.9280925989151001,1.1679078340530396,0.9116092920303345,-3.266876220703125,2.5291242599487305,0.0032266846392303705,33320.0,44914.0,31946.0,36856.0,0,0,0,0,36759.9609375,-4493.0,-4360.0,-4078.0
3.54,0.917218029499054,0.004203024320304394,0.5493232607841492,0.0,0.0,0.0,-2.324450731277466,4.844909191131592,-2.4778952598571777,-0.017145022749900818,2.8653509616851807,0.54911208152771,-0.9329215288162231,1.164078712463379,0.9249407052993774,-3.2603657245635986,2.534635066986084,0.005384073592722416,31167.0,44753.0,34815.0,37037.0,0,0,0,0,36943.8125,-1733.0,-3944.0,-3982.0
3.56,0.9252303242683411,0.007022528909146786,0.5492215156555176,0.0,0.0,0.0,-2.3992857933044434,4.989283084869385,-2.5774447917938232,-0.017148815095424652,2.8653485774993896,0.5492215156555176,-0.9355214238166809,1.1614786386489868,0.9300951361656189,-3.2599148750305176,2.535085916519165,0.007416424807161093,30298.0,41942.0,35890.0,40234.0,0,0,0,0,37091.10546875,1060.0,-3408.0,-4036.0
3.58,0.9326243996620178,0.008645428344607353,0.5492095351219177,0.0,0.0,0.0,-2.564889669418335,5.166228294372559,-2.647664785385132,-0.017149146646261215,2.8653483390808105,0.5492095351219177,-0.9363142251968384,1.1606858968734741,0.936755895614624,-3.258713483810425,2.536287307739258,0.010516702197492123,28980.0,44044.0,35480.0,39840.0,0,0,0,0,37086.68359375,-39.0,-4739.0,-4040.0
3.601,0.9375790953636169,0.011699356138706207,0.5504917502403259,0.0,0.0,0.0,-2.7651736736297607,5.216836452484131,-2.6771762371063232,-0.01700662262737751,2.8653390407562256,0.5498368740081787,-0.9170432686805725,1.1669572591781616,0.9423357844352722,-3.276167869567871,2.52183198928833,0.009956689551472664,30885.0,44161.0,35267.0,38395.0,0,0,0,0,37177.703125,-1380.0,-5000.0,-4068.0
3.62,0.9440277814865112,0.011475452221930027,0.5497881770133972,0.0,0.0,0.0,-3.203691244125366,5.3504438400268555,-2.7523789405822754,-0.017007505521178246,2.8653385639190674,0.5497165322303772,-0.919539213180542,1.1644612550735474,0.946700394153595,-3.2758195400238037,2.5221803188323975,0.012372259050607681,32972.0,47004.0,33332.0,35800.0,0,0,0,0,37277.35546875,-4586.0,-5192.0,-4089.0
3.64,0.9493328928947449,0.012568026781082153,0.5496305227279663,0.0,0.0,0.0,-3.460265636444092,5.521695137023926,-2.810774564743042,-0.017008813098073006,2.86533784866333,0.5495232343673706,-0.918582558631897,1.1654179096221924,0.9543337821960449,-3.2780559062957764,2.519943952560425,0.012187468819320202,33128.0,44608.0,33958.0,38598.0,0,0,0,0,37573.8984375,-1521.0,-2703.0,-4035.0
3.662,0.9564818143844604,0.014853882603347301,0.5482410192489624,0.0,0.0,0.0,-3.5170018672943115,5.713108062744141,-2.8593273162841797,-0.01683538779616356,2.865326404571533,0.5479745268821716,-0.94407719373703,1.1579227447509766,0.9605872631072998,-3.2678990364074707,2.4891014099121094,0.01563488319516182,31100.0,42428.0,35922.0,41762.0,0,0,0,0,37803.80859375,143.0,-1814.0,-3924.0
3.68,0.9633735418319702,0.016663603484630585,0.5477294921875,0.0,0.0,0.0,-3.6685333251953125,5.758420944213867,-2.9015891551971436,-0.016834570094943047,2.8653268814086914,0.5474583506584167,-0.9428462386131287,1.159153699874878,0.9677083492279053,-3.2668874263763428,2.4901130199432373,0.01947203278541565,32825.0,43979.0,36673.0,41163.0,0,0,0,0,38660.5625,-136.0,-3677.0,-3808.0
3.7,0.970680832862854,0.020882010459899902,0.5437990427017212,0.0,0.0,0.0,-4.006788730621338,5.6404290199279785,-2.9181554317474365,-0.01674860157072544,2.865321636199951,0.5432708263397217,-0.9425581097602844,1.1594418287277222,0.9735267758369446,-3.267442226409912,2.489558219909668,0.021916458383202553,34521.0,45977.0,35911.0,38491.0,0,0,0,0,38725.54296875,-3048.0,-4438.0,-3509.0
3.72,0.9761664867401123,0.023748323321342468,0.5427337288856506,0.0,0.0,0.0,-4.297551155090332,5.557373046875,-2.919050693511963,-0.016682526096701622,2.86531925201416,0.5424079298973083,-0.9857356548309326,1.1662640571594238,0.9812893867492676,-3.2578444480895996,2.516155958175659,0.02488735318183899,36342.0,46522.0,34092.0,38824.0,0,0,0,0,38945.4765625,-5135.0,-4174.0,-3751.0
3.74,0.9826464056968689,0.025893567129969597,0.5406338572502136,0.0,0.0,0.0,-4.3873515129089355,5.555735111236572,-2.896618127822876,-0.016645418480038643,2.8653156757354736,0.5406338572502136,-0.986566960811615,1.1654328107833862,0.9853236079216003,-3.258910655975342,2.515089750289917,0.02763739414513111,34472.0,44620.0,35944.0,40632.0,0,0,0,0,38917.2265625,-1219.0,-1879.0,-3670.0
3.76,0.9879001379013062,0.028476985171437263,0.5395213961601257,0.0,0.0,0.0,-4.341251373291016,5.505344867706299,-2.8779492378234863,-0.016643578186631203,2.8653171062469482,0.5395213961601257,-0.9875718951225281,1.1644278764724731,0.9884753823280334,-3.2591168880462646,2.514883518218994,0.03141213208436966,33929.0,43793.0,36697.0,40921.0,0,0,0,0,38835.53125,-2409.0,-5367.0,-3545.0
3.78,0.9921913146972656,0.034703902900218964,0.5384928584098816,0.0,0.0,0.0,-4.524350166320801,5.330718517303467,-2.8459346294403076,-0.016369923949241638,2.865297794342041,0.5409941673278809,-0.8942347764968872,1.1747652292251587,0.9950590133666992,-3.232886552810669,2.5221140384674072,0.03882846236228943,33800.0,43208.0,37298.0,40386.0,0,0,0,0,38673.58984375,-916.0,-5973.0,-3627.0
3.8,0.9951680898666382,0.03807853162288666,0.5383802652359009,0.0,0.0,0.0,-4.665654182434082,5.229712009429932,-2.8158485889434814,-0.01628199778497219,2.8652920722961426,0.5379657745361328,-0.8952606320381165,1.1737394332885742,0.9958004951477051,-3.234321355819702,2.520679235458374,0.03968494385480881,33890.0,44992.0,36478.0,38904.0,0,0,0,0,38566.1171875,-1882.0,-5035.0,-3553.0
3.82,0.9975035190582275,0.04210063815116882,0.5375877022743225,0.0,0.0,0.0,-4.814459800720215,5.1318793296813965,-2.7816379070281982,-0.016283119097352028,2.865291118621826,0.5372404456138611,-0.8935635089874268,1.1754364967346191,1.0009644031524658,-3.2309632301330566,2.5240373611450195,0.04824114963412285,37409.0,44359.0,33423.0,38677.0,0,0,0,0,38467.9921875,-2556.0,-3422.0,-3447.0
3.84,1.001450538635254,0.04853462427854538,0.5369181632995605,0.0,0.0,0.0,-4.864682674407959,5.000300884246826,-2.7494513988494873,-0.01628287136554718,2.8652913570404053,0.5366301536560059,-0.997307300567627,1.1806926727294922,1.004196286201477,-3.215012311935425,2.500988245010376,0.05712991952896118,35595.0,45335.0,35889.0,39441.0,0,0,0,0,39065.75390625,-1976.0,-3488.0,-3380.0
3.86,1.0064144134521484,0.05700555071234703,0.5370339155197144,0.0,0.0,0.0,-4.789693355560303,4.8270978927612305,-2.694417953491211,-0.016102975234389305,2.8652796745300293,0.5330344438552856,-0.9952151775360107,1.1827847957611084,1.0077847242355347,-3.2167158126831055,2.4992847442626953,0.05859334021806717,34949.0,44301.0,36623.0,40235.0,0,0,0,0,39027.125,-1673.0,-3210.0,-3216.0
3.88,1.0074796676635742,0.058976732194423676,0.5326412320137024,0.0,0.0,0.0,-4.693063259124756,4.672848701477051,-2.6514892578125,-0.016102304682135582,2.8652799129486084,0.5322502255439758,-0.9952167868614197,1.1827832460403442,1.0101755857467651,-3.2164151668548584,2.4995853900909424,0.06502261757850647,35993.0,43277.0,35655.0,40983.0,0,0,0,0,38977.265625,-907.0,-3282.0,-3138.0
3.9,1.0128021240234375,0.06838497519493103,0.5318663716316223,0.0,0.0,0.0,-4.733364582061768,4.4236297607421875,-2.566241502761841,-0.016100585460662842,2.865280866622925,0.5315222144126892,-0.9933926463127136,1.1846072673797607,1.0143249034881592,-3.217651605606079,2.4983489513397217,0.07008577138185501,33481.0,43041.0,37361.0,40173.0,0,0,0,0,38514.3671875,-2479.0,-3484.0,-2266.0
3.92,1.01621675491333,0.07784140110015869,0.532839298248291,0.0,0.0,0.0,-4.725521087646484,4.1065168380737305,-2.4731545448303223,-0.015899818390607834,2.865266799926758,0.5303845405578613,-0.8941070437431335,1.1988928318023682,1.0161534547805786,-3.2252554893493652,2.4967448711395264,0.08032035082578659,36262.0,45776.0,35244.0,37998.0,0,0,0,0,38820.88671875,-3783.0,-3196.0,-3115.0
3.94,1.0171831846237183,0.08506076037883759,0.5301147699356079,0.0,0.0,0.0,-4.594531536102295,3.9234120845794678,-2.3898251056671143,-0.01590055786073208,2.8652663230895996,0.5301147699356079,-0.8950405120849609,1.197959303855896,1.0166277885437012,-3.224672555923462,2.4973278045654297,0.08820817619562149,35456.0,43298.0,35752.0,40338.0,0,0,0,0,38711.26953125,-425.0,-2024.0,-3113.0
3.96,1.017511248588562,0.09132803976535797,0.5296910405158997,0.0,0.0,0.0,-4.341778755187988,3.781123399734497,-2.311985731124878,-0.01590082421898842,2.8652660846710205,0.5296910405158997,-0.8942093253135681,1.198790431022644,1.01876699924469,-3.2278668880462646,2.494133472442627,0.09219051152467728,35990.0,42772.0,37170.0,39012.0,0,0,0,0,38736.21484375,-769.0,-1654.0,-2887.0
3.981,1.01876699924469,0.09280835837125778,0.5317902565002441,0.0,0.0,0.0,-4.22067403793335,3.667160749435425,-2.2855966091156006,-0.015631819143891335,2.8652501106262207,0.528885006904602,-0.9411538243293762,1.2108454704284668,1.0198986530303955,-3.2503104209899902,2.492689847946167,0.10128375142812729,33771.0,42945.0,37707.0,40149.0,0,0,0,0,38643.28515625,-1746.0,-3481.0,-2854.0
4.0,1.0189465284347534,0.10690345615148544,0.52857506275177,0.0,0.0,0.0,-4.1409406661987305,3.2431137561798096,-2.162322759628296,-0.015635700896382332,2.8652474880218506,0.52857506275177,-0.9413489103317261,1.2106504440307617,1.020400881767273,-3.2513210773468018,2.4916791915893555,0.10831880569458008,35093.0,43133.0,35929.0,39825.0,0,0,0,0,38495.85546875,-1219.0,-1175.0,-2928.0
4.02,1.021971344947815,0.11600315570831299,0.5283991694450378,0.0,0.0,0.0,-4.045865535736084,2.9589967727661133,-2.0735809803009033,-0.01564779505133629,2.8652515411376953,0.5292564034461975,-0.9404472708702087,1.2115521430969238,1.021914005279541,-3.2502171993255615,2.4927830696105957,0.11794855445623398,36152.0,44376.0,33980.0,37164.0,0,0,0,0,37918.4453125,-4121.0,-436.0,-2834.0
4.043,1.02115797996521,0.11958453804254532,0.5310022830963135,0.0,0.0,0.0,-3.9283106327056885,2.8523807525634766,-2.0455925464630127,-0.015415010042488575,2.865237236022949,0.5312185883522034,-1.0373613834381104,1.2716388702392578,1.0228886604309082,-3.2257072925567627,2.492293357849121,0.12188571691513062,35848.0,41466.0,35360.0,38102.0,0,0,0,0,37694.95703125,-1431.0,-1943.0,-3023.0
4.06,1.0210074186325073,0.1285717636346817,0.5313785076141357,0.0,0.0,0.0,-3.554872989654541,2.5079803466796875,-1.9677987098693848,-0.015413600951433182,2.8652381896972656,0.5316140055656433,-1.0376532077789307,1.2713470458984375,1.0228136777877808,-3.227285623550415,2.4907150268554688,0.12902791798114777,34598.0,40500.0,36016.0,37074.0,0,0,0,0,37047.92578125,317.0,-3861.0,-2637.0
4.08,1.0216418504714966,0.13570521771907806,0.5342983603477478,0.0,0.0,0.0,-3.281822919845581,2.1791210174560547,-1.898147463798523,-0.015468234196305275,2.865241050720215,0.5347034335136414,-1.0375615358352661,1.271438717842102,1.0229823589324951,-3.2258424758911133,2.4921581745147705,0.13963627815246582,33298.0,42564.0,35502.0,36652.0,0,0,0,0,37004.03515625,-1855.0,-4059.0,-2604.0
4.1,1.021731972694397,0.14388570189476013,0.5351132154464722,0.0,0.0,0.0,-3.1883504390716553,1.9467333555221558,-1.8087016344070435,-0.01514965295791626,2.8652191162109375,0.5388059616088867,-0.9767328500747681,1.7532671689987183,1.02316415309906,-3.2360167503356934,2.5109829902648926,0.15147961676120758,34635.0,40603.0,34779.0,35587.0,0,0,0,0,35881.55859375,48.0,-1805.0,-2708.0
4.12,1.0203055143356323,0.15338295698165894,0.5410336852073669,0.0,0.0,0.0,-3.1464226245880127,1.7984706163406372,-1.732120156288147,-0.01522107608616352,2.865220069885254,0.5417569875717163,-0.9782769083976746,1.7517231702804565,1.021273136138916,-3.2366902828216553,2.5103094577789307,0.16032551229000092,34674.0,42888.0,31644.0,34162.0,0,0,0,0,35839.8203125,-4472.0,-1983.0,-2694.0
4.14,1.0214241743087769,0.16744062304496765,0.5431921482086182,0.0,0.0,0.0,-2.874174118041992,1.4865758419036865,-1.6102685928344727,-0.01521867886185646,2.8652217388153076,0.5431921482086182,-0.9787700176239014,1.7512298822402954,1.020315170288086,-3.2376480102539062,2.5093517303466797,0.1690029352903366,35211.0,40673.0,31251.0,36233.0,0,0,0,0,35868.8125,-2985.0,-3250.0,-2631.0
4.16,1.0202864408493042,0.17443859577178955,0.5445711016654968,0.0,0.0,0.0,-2.5360631942749023,1.2645078897476196,-1.5501662492752075,-0.015176864340901375,2.8652210235595703,0.5458114147186279,-0.9982560276985168,2.8467440605163574,1.0204335451126099,-3.2091970443725586,2.509803533554077,0.17976567149162292,33977.0,41121.0,34311.0,33967.0,0,0,0,0,35829.1640625,-484.0,-1908.0,-2517.0
4.18,1.0218950510025024,0.17963454127311707,0.5462309122085571,0.0,0.0,0.0,-2.3583383560180664,1.0990452766418457,-1.500174880027771,-0.015187563374638557,2.865222930908203,0.5468698740005493,-0.9980146884918213,2.8469855785369873,1.020406723022461,-3.2107694149017334,2.5082311630249023,0.1831369549036026,33715.0,39405.0,34787.0,35757.0,0,0,0,0,36008.515625,-848.0,-1610.0,-2524.0
4.2,1.021501064300537,0.18836908042430878,0.5474675893783569,0.0,0.0,0.0,-2.168558359146118,0.8966200947761536,-1.421108603477478,-0.015186314471065998,2.8652236461639404,0.5480065941810608,-0.996574878692627,2.8484251499176025,1.0213793516159058,-3.2104268074035645,2.5085737705230713,0.1935800164937973,34330.0,39780.0,34550.0,35832.0,0,0,0,0,36240.78515625,-1235.0,-1829.0,-2429.0
4.22,1.019821286201477,0.19870030879974365,0.5484867691993713,0.0,0.0,0.0,-2.0658345222473145,0.7272282242774963,-1.3440511226654053,-0.015187508426606655,2.865222692489624,0.5489109754562378,-1.0171421766281128,2.963857889175415,1.0205169916152954,-3.1857175827026367,2.531282663345337,0.2069084495306015,35357.0,41451.0,32255.0,35673.0,0,0,0,0,36610.34765625,-4657.0,-2251.0,-2250.0
4.24,1.0217182636260986,0.20890513062477112,0.5503244996070862,0.0,0.0,0.0,-1.9011975526809692,0.5335980653762817,-1.2577221393585205,-0.015065762214362621,2.8652167320251465,0.5491347312927246,-1.0146840810775757,2.966315746307373,1.0227584838867188,-3.1882846355438232,2.5287156105041504,0.20937861502170563,35413.0,41815.0,33519.0,36173.0,0,0,0,0,36858.25,-1882.0,-1926.0,-2388.0
4.26,1.0222324132919312,0.2186170518398285,0.5493443012237549,0.0,0.0,0.0,-1.656718134880066,0.3659724295139313,-1.162628173828125,-0.015064459294080734,2.865217447280884,0.5494969487190247,-1.013962984085083,2.9670369625091553,1.0229822397232056,-3.1885461807250977,2.528454065322876,0.21936501562595367,34231.0,41199.0,35157.0,37301.0,0,0,0,0,37098.1484375,-438.0,-2633.0,-2246.0
4.28,1.0223805904388428,0.22563952207565308,0.5496216416358948,0.0,0.0,0.0,-1.3855561017990112,0.23592104017734528,-1.0699255466461182,-0.015061339363455772,2.8652195930480957,0.5496706366539001,-1.0136138200759888,2.967386245727539,1.0228294134140015,-3.1895017623901367,2.527498483657837,0.22864408791065216,34401.0,42289.0,35337.0,36333.0,0,0,0,0,37538.42578125,-2593.0,-2943.0,-2190.0
4.3,1.0231188535690308,0.23783349990844727,0.5482922196388245,0.0,0.0,0.0,-1.301268219947815,0.11706341803073883,-0.9527298212051392,-0.015042937360703945,2.865220069885254,0.5482922196388245,-1.198184847831726,3.151815414428711,1.0220743417739868,-3.1800014972686768,2.550999164581299,0.24203626811504364,35697.0,41575.0,35235.0,37973.0,0,0,0,0,37701.02734375,-2612.0,-3245.0,-2146.0
4.32,1.022414207458496,0.24749842286109924,0.547981858253479,0.0,0.0,0.0,-1.2468442916870117,0.08229267597198486,-0.8666179776191711,-0.015038343146443367,2.8652231693267822,0.5480174422264099,-1.1959511041641235,3.1540491580963135,1.0239719152450562,-3.184539556503296,2.5464611053466797,0.24754513800144196,37330.0,44846.0,33922.0,34954.0,0,0,0,0,38177.015625,-3834.0,-887.0,-2131.0
4.34,1.0240715742111206,0.2551168203353882,0.5475836992263794,0.0,0.0,0.0,-1.0955445766448975,0.029497191309928894,-0.7821707129478455,-0.015010437928140163,2.865220546722412,0.5459718108177185,-1.1954245567321777,3.154575824737549,1.0241084098815918,-3.18192720413208,2.5490734577178955,0.260914146900177,36148.0,43292.0,35932.0,37616.0,0,0,0,0,37910.8359375,-1695.0,-3542.0,-2192.0
4.362,1.0246424674987793,0.25845322012901306,0.5477291345596313,0.0,0.0,0.0,-0.977772057056427,0.0412759892642498,-0.738612711429596,-0.014760171994566917,2.865203857421875,0.547410786151886,-1.0531848669052124,3.2478151321411133,1.0245351791381836,-3.2113547325134277,2.5366456508636475,0.26646822690963745,35499.0,40657.0,35939.0,39713.0,0,0,0,0,37966.74609375,-1800.0,-2356.0,-2189.0
