time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh
1.7,-0.028324678540229797,-0.024305308237671852,0.4856112599372864,-0.0826507955789566,0.041524339467287064,0.48672226071357727
1.8,-0.02139410935342312,-0.022095127031207085,0.4909732937812805,-0.08107379078865051,0.04298015683889389,0.48924726247787476
1.9,-0.018821878358721733,-0.013162524439394474,0.4963145852088928,-0.07738722115755081,0.049132660031318665,0.4954465627670288
2.0,-0.013391243293881416,-0.0032638150732964277,0.504057765007019,-0.07296048104763031,0.05886013060808182,0.5040053725242615
2.1,-0.01183769665658474,0.0007680899580009282,0.5177000761032104,-0.06696365028619766,0.06285181641578674,0.5086655020713806
2.2,0.020586932078003883,0.004356457851827145,0.5247670412063599,-0.06696365028619766,0.06285181641578674,0.5086655020713806
2.3,0.07441974431276321,0.010410502552986145,0.5214921236038208,-0.06696365028619766,0.06285181641578674,0.5086655020713806
2.4,0.14965872466564178,0.011495968326926231,0.5074799060821533,-0.06696365028619766,0.06285181641578674,0.5086655020713806
2.5,0.2282850593328476,0.014538123272359371,0.49799925088882446,0.1888454407453537,0.06812021136283875,0.5040035247802734
2.6,0.29555201530456543,0.012823286466300488,0.5036869049072266,0.28011325001716614,0.06182822957634926,0.5039964318275452
2.7,0.3710828423500061,0.012461833655834198,0.521605372428894,0.3516700863838196,0.061341606080532074,0.524328887462616
2.8,0.42415720224380493,0.012778937816619873,0.5387680530548096,0.4090503454208374,0.058853909373283386,0.533437967300415
2.9,0.45790132880210876,0.012781457975506783,0.5435599684715271,0.4346235990524292,0.0579645037651062,0.5351095199584961
3.0,0.4794352948665619,0.012573392130434513,0.5391027927398682,0.4603431820869446,0.056600965559482574,0.5307690501213074
3.1,0.4785933196544647,0.016074353829026222,0.529857337474823,0.4603431820869446,0.056600965559482574,0.5307690501213074
3.2,0.47314178943634033,0.019840555265545845,0.5265210866928101,0.4781242609024048,0.06145014241337776,0.5279590487480164
3.3,0.4638625979423523,0.01950046792626381,0.5311360359191895,0.47573769092559814,0.06321845948696136,0.5328906774520874
3.4,0.45581045746803284,0.02165951021015644,0.537592351436615,0.47407686710357666,0.06523063778877258,0.5413188934326172
3.5,0.4575916826725006,0.022782063111662865,0.5445098280906677,0.4755744934082031,0.06553645431995392,0.5451127886772156
3.6,0.47056302428245544,0.022841617465019226,0.5493131875991821,0.486025869846344,0.06542151421308517,0.5508779287338257
3.7,0.4839392304420471,0.022697903215885162,0.5494906306266785,0.5006844997406006,0.06492423266172409,0.5535752773284912
3.8,0.5060184001922607,0.020599234849214554,0.5506225824356079,0.5124837160110474,0.06388141959905624,0.5537706613540649
3.9,0.5217662453651428,0.021236738190054893,0.5502498745918274,0.5238204002380371,0.06267755478620529,0.5535277128219604
4.0,0.5303899049758911,0.025032393634319305,0.5516146421432495,0.5313928127288818,0.061881184577941895,0.5532882213592529
4.1,0.5383682250976562,0.023523304611444473,0.5606182813644409,0.5313928127288818,0.061881184577941895,0.5532882213592529
4.2,0.5392317771911621,0.053962063044309616,0.5664253830909729,0.5464946031570435,0.07438796013593674,0.5521093010902405
4.3,0.5397147536277771,0.10789434611797333,0.5575848817825317,0.5464946031570435,0.07438796013593674,0.5521093010902405
4.4,0.5383363962173462,0.18870335817337036,0.5374854207038879,0.5464946031570435,0.07438796013593674,0.5521093010902405
4.5,0.5366539359092712,0.27385345101356506,0.520774781703949,0.5487502813339233,0.31812259554862976,0.5096703767776489
4.6,0.5341868996620178,0.35709261894226074,0.5246594548225403,0.5480978488922119,0.3983774483203888,0.5169812440872192
4.7,0.5319140553474426,0.418226420879364,0.5394496917724609,0.5476820468902588,0.43978825211524963,0.5238509774208069
4.8,0.5291956067085266,0.4621259570121765,0.5509324669837952,0.5466243028640747,0.5095351934432983,0.5349743366241455
4.9,0.5259385108947754,0.49149149656295776,0.5505687594413757,0.5463534593582153,0.5272091031074524,0.5353386998176575
5.0,0.5255351662635803,0.498426616191864,0.5419840216636658,0.546995997428894,0.5422980189323425,0.5313466787338257
5.1,0.5283957719802856,0.48388686776161194,0.5312807559967041,0.5491172075271606,0.5371628999710083,0.5286390781402588
5.2,0.5298271179199219,0.46780216693878174,0.5280360579490662,0.5506014227867126,0.530540943145752,0.5294755101203918
5.3,0.5333466529846191,0.4555974006652832,0.5360112190246582,0.5538893938064575,0.5170767307281494,0.5365448594093323
5.4,0.5357231497764587,0.44779184460639954,0.542116641998291,0.5559361577033997,0.5109394192695618,0.5430027842521667
5.5,0.537492573261261,0.44953301548957825,0.5463454127311707,0.5580312013626099,0.513353168964386,0.5467463731765747
5.6,0.5394374132156372,0.461443692445755,0.5497782230377197,0.5586578249931335,0.5183576345443726,0.5470417737960815
5.7,0.5397267937660217,0.47619470953941345,0.5469104051589966,0.5591522455215454,0.5377039909362793,0.5449913740158081
5.8,0.5371524095535278,0.5001033544540405,0.5441611409187317,0.5590959787368774,0.5541132688522339,0.543175458908081
5.9,0.5368204116821289,0.5174551606178284,0.5424560308456421,0.5588282942771912,0.5690841674804688,0.5426235198974609
6.0,0.5267160534858704,0.5326244235038757,0.5429185628890991,0.5577720999717712,0.580249011516571,0.5431030988693237
6.1,0.5244031548500061,0.5328818559646606,0.5545619130134583,0.5577720999717712,0.580249011516571,0.5431030988693237
6.2,0.49973541498184204,0.5323094725608826,0.5609840154647827,0.5577720999717712,0.580249011516571,0.5431030988693237
6.3,0.4469001889228821,0.5340998768806458,0.5542389750480652,0.5577720999717712,0.580249011516571,0.5431030988693237
6.4,0.37716132402420044,0.538276731967926,0.5331724882125854,0.5577720999717712,0.580249011516571,0.5431030988693237
6.5,0.3023224174976349,0.5399568676948547,0.5173398852348328,0.5577720999717712,0.580249011516571,0.5431030988693237
6.6,0.2250014841556549,0.5396965742111206,0.5154440999031067,0.5577720999717712,0.580249011516571,0.5431030988693237
6.7,0.16203515231609344,0.5381630063056946,0.5272262692451477,0.5577720999717712,0.580249011516571,0.5431030988693237
6.8,0.1076674610376358,0.5323578119277954,0.5402393937110901,0.5577720999717712,0.580249011516571,0.5431030988693237
6.9,0.06808393448591232,0.5283112525939941,0.5421552658081055,0.5577720999717712,0.580249011516571,0.5431030988693237
7.0,0.044524356722831726,0.5223774313926697,0.5357150435447693,0.035082194954156876,0.5624566674232483,0.5318394303321838
7.1,0.034248653799295425,0.513720691204071,0.5274851322174072,0.035082194954156876,0.5624566674232483,0.5318394303321838
7.2,0.03586430475115776,0.5099985003471375,0.5253550410270691,0.035082194954156876,0.5624566674232483,0.5318394303321838
7.3,0.03959247097373009,0.5077045559883118,0.5265096426010132,0.035082194954156876,0.5624566674232483,0.5318394303321838
7.4,0.04275870323181152,0.5062403082847595,0.5308446288108826,0.035082194954156876,0.5624566674232483,0.5318394303321838
7.5,0.04123162478208542,0.5071555376052856,0.5345546007156372,0.0076951198279857635,0.5431071519851685,0.536509096622467
7.6,0.034547027200460434,0.509387731552124,0.5349459052085876,0.003969243261963129,0.5435389280319214,0.5372502207756042
7.7,0.02402142807841301,0.5111773610115051,0.5328646302223206,-0.0026922463439404964,0.5443268418312073,0.5357744097709656
7.8,0.0069630867801606655,0.5113017559051514,0.5319064259529114,-0.01825590804219246,0.5457216501235962,0.533942699432373
7.9,-0.005357773508876562,0.5134855508804321,0.5297228097915649,-0.027574703097343445,0.5461791157722473,0.5333650708198547
8.0,-0.016381457448005676,0.5029847025871277,0.5288950800895691,-0.03235781937837601,0.5463354587554932,0.5342001914978027
8.1,-0.023454423993825912,0.509020984172821,0.5371561646461487,-0.045703571289777756,0.5407175421714783,0.53545081615448
8.2,-0.025977112352848053,0.4842095375061035,0.545107901096344,-0.048736322671175,0.5185125470161438,0.5343913435935974
8.3,-0.024782342836260796,0.4322311580181122,0.5407325029373169,-0.05107496306300163,0.4867759048938751,0.5233314037322998
8.4,-0.021777940914034843,0.3554123044013977,0.521826446056366,-0.050961848348379135,0.4373985528945923,0.511607825756073
8.5,-0.016429616138339043,0.26887673139572144,0.5046353340148926,-0.04950949177145958,0.3753604292869568,0.500158965587616
8.6,-0.010961884632706642,0.18114930391311646,0.5024364590644836,-0.04251210764050484,0.28396302461624146,0.5034713745117188
8.7,-0.008890116587281227,0.11299040913581848,0.513654887676239,-0.0404907651245594,0.16104693710803986,0.505345344543457
8.8,-0.0066469162702560425,0.0553731806576252,0.5234379172325134,-0.03581377491354942,0.10049819946289062,0.5187216401100159
8.9,-0.0054656146094202995,0.019595568999648094,0.5270808339118958,-0.03581377491354942,0.10049819946289062,0.5187216401100159
9.0,-0.0070113008841872215,0.006970667280256748,0.5218794941902161,-0.03581377491354942,0.10049819946289062,0.5187216401100159
9.1,-0.005200292449444532,0.008636181242763996,0.512935221195221,-0.03603805601596832,0.04603045806288719,0.508063793182373
9.2,-0.006127357482910156,0.024271255359053612,0.5077739357948303,-0.03659616410732269,0.0570390485227108,0.5074122548103333
9.3,-0.007364311255514622,0.03984161838889122,0.5110456943511963,-0.0362834557890892,0.06843123584985733,0.5129169225692749
9.4,-0.006150662899017334,0.052705030888319016,0.5183174014091492,-0.03586278110742569,0.076088547706604,0.5189563632011414
9.5,-0.004521329887211323,0.05499893054366112,0.5238946676254272,-0.03508686274290085,0.07723333686590195,0.5227323770523071
9.6,-0.0032768058590590954,0.04641396924853325,0.5247463583946228,-0.03508686274290085,0.07723333686590195,0.5227323770523071
9.7,-0.0037202041130512953,0.03441854193806648,0.5223371386528015,-0.03336907923221588,0.060035936534404755,0.5222606062889099
9.8,-0.00017404946265742183,0.012157193385064602,0.5189677476882935,-0.031092025339603424,0.03903177008032799,0.5230875611305237
9.9,0.0008191363303922117,-0.009305945597589016,0.5186901688575745,-0.030837668105959892,0.035456232726573944,0.523079514503479
10.0,0.002767117228358984,-0.026561282575130463,0.52140873670578,-0.030837668105959892,0.035456232726573944,0.523079514503479
10.1,0.003149094060063362,-0.04400698468089104,0.4981626272201538,-0.030837668105959892,0.035456232726573944,0.523079514503479
10.2,-0.002458828967064619,-0.04778207466006279,0.4240388572216034,-0.030837668105959892,0.035456232726573944,0.523079514503479
10.3,-0.0088850948959589,-0.04484141245484352,0.3220132887363434,-0.026673058047890663,-0.016784438863396645,0.32718074321746826
10.4,-0.010259049013257027,-0.034355029463768005,0.2359255999326706,-0.025153763592243195,-0.01593334600329399,0.2520407438278198
10.5,-0.019652916118502617,-0.02973310835659504,0.1652933806180954,-0.02104089967906475,-0.012489124201238155,0.1849159151315689
10.6,-0.022243725135922432,-0.0168625321239233,0.11249934881925583,-0.01672637090086937,-0.003531578928232193,0.10991320013999939
10.7,-0.006282205693423748,-0.014342492446303368,0.07712501287460327,-0.01598523184657097,-0.0009802227141335607,0.09832042455673218
10.801,0.005339253693819046,-0.011677077040076256,0.054443053901195526,-0.0030466653406620026,-0.0021664686501026154,0.04835112392902374
10.9,0.01148111093789339,-0.005647686775773764,0.028822313994169235,0.001660289242863655,-0.0039021631237119436,0.03695513308048248
